ProductID,WeekEnd,OpeningStock,Produced,Rejected,GoodProduced,Sold,ClosingStock
P008,2024-12-01,461,182,4,178,72,567
P008,2024-12-08,567,197,4,193,166,594
P008,2024-12-15,594,60,1,59,228,425
P008,2024-12-22,425,126,3,123,177,371
P008,2024-12-29,371,58,1,57,193,235
P008,2025-01-05,235,294,6,288,56,467
P009,2022-01-02,444,299,6,293,22,715
P009,2022-01-09,715,236,5,231,309,637
P009,2022-01-16,637,285,6,279,233,683
P009,2022-01-23,683,234,5,229,179,733
P009,2022-01-30,733,238,5,233,230,736
P009,2022-02-06,736,127,3,124,280,580
P009,2022-02-13,580,88,2,86,228,438
P009,2022-02-20,438,65,1,64,233,269
P009,2022-02-27,269,75,2,73,122,220
P009,2022-03-06,220,87,2,85,85,220
P009,2022-03-13,220,65,1,64,63,221
P009,2022-03-20,221,19,0,19,16,224
P009,2022-03-27,224,81,2,79,52,251
P009,2022-04-03,251,74,1,73,103,221
P009,2022-04-10,221,70,1,69,69,221
P009,2022-04-17,221,82,2,80,81,220
P009,2022-04-24,220,69,1,68,67,221
P009,2022-05-01,221,69,1,68,68,221
P009,2022-05-08,221,46,1,45,45,221
P009,2022-05-15,221,94,2,92,93,220
P009,2022-05-22,220,56,1,55,54,221
P009,2022-05-29,221,71,1,70,70,221
P009,2022-06-05,221,60,1,59,59,221
P009,2022-06-12,221,56,1,55,55,221
P009,2022-06-19,221,71,1,70,70,221
P009,2022-06-26,221,71,1,70,70,221
P009,2022-07-03,221,73,1,72,57,236
P009,2022-07-10,236,62,1,61,67,230
P009,2022-07-17,230,78,2,76,61,245
P009,2022-07-24,245,86,2,84,109,220
P009,2022-07-31,220,63,1,62,61,221
P009,2022-08-07,221,78,2,76,77,220
P009,2022-08-14,220,90,2,88,32,276
P009,2022-08-21,276,69,1,68,88,256
P009,2022-08-28,256,74,1,73,97,232
P009,2022-09-04,232,99,2,97,93,236
P009,2022-09-11,236,146,3,143,67,312
P009,2022-09-18,312,148,3,145,73,384
P009,2022-09-25,384,100,2,98,98,384
P009,2022-10-02,384,162,3,159,144,399
P009,2022-10-09,399,115,2,113,145,367
P009,2022-10-16,367,196,4,192,97,462
P009,2022-10-23,462,285,6,279,160,581
P009,2022-10-30,581,248,5,243,112,712
P009,2022-11-06,712,236,5,231,194,749
P009,2022-11-13,749,197,4,193,281,661
P009,2022-11-20,661,202,4,198,242,617
P009,2022-11-27,617,273,5,268,231,654
P009,2022-12-04,654,230,5,225,192,687
P009,2022-12-11,687,260,5,255,198,744
P009,2022-12-18,744,189,4,185,269,660
P009,2022-12-25,660,219,4,215,225,650
P009,2023-01-01,650,274,5,269,255,664
P009,2023-01-08,664,196,4,192,184,672
P009,2023-01-15,672,226,5,221,215,678
P009,2023-01-22,678,214,4,210,270,618
P009,2023-01-29,618,191,4,187,191,614
P009,2023-02-05,614,224,4,220,222,612
P009,2023-02-12,612,108,2,106,209,509
P009,2023-02-19,509,99,2,97,187,419
P009,2023-02-26,419,45,1,44,220,243
P009,2023-03-05,243,83,2,81,104,220
P009,2023-03-12,220,99,2,97,97,220
P009,2023-03-19,220,83,2,81,43,258
P009,2023-03-26,258,96,2,94,77,275
P009,2023-04-02,275,94,2,92,93,274
P009,2023-04-09,274,106,2,104,90,288
P009,2023-04-16,288,85,2,83,94,277
P009,2023-04-23,277,107,2,105,92,290
P009,2023-04-30,290,112,2,110,104,296
P009,2023-05-07,296,100,2,98,83,311
P009,2023-05-14,311,121,2,119,105,325
P009,2023-05-21,325,94,2,92,110,307
P009,2023-05-28,307,86,2,84,98,293
P009,2023-06-04,293,62,1,61,119,235
P009,2023-06-11,235,91,2,89,92,232
P009,2023-06-18,232,74,1,73,84,221
P009,2023-06-25,221,92,2,90,60,251
P009,2023-07-02,251,86,2,84,90,245
P009,2023-07-09,245,123,2,121,59,307
P009,2023-07-16,307,105,2,103,104,306
P009,2023-07-23,306,131,3,128,84,350
P009,2023-07-30,350,60,1,59,121,288
P009,2023-08-06,288,44,1,43,103,228
P009,2023-08-13,228,123,2,121,129,220
P009,2023-08-20,220,59,1,58,57,221
P009,2023-08-27,221,46,1,45,43,223
P009,2023-09-03,223,125,2,123,82,264
P009,2023-09-10,264,90,2,88,69,283
P009,2023-09-17,283,170,3,167,73,377
P009,2023-09-24,377,167,3,164,124,417
P009,2023-10-01,417,160,3,157,88,486
P009,2023-10-08,486,115,2,113,168,431
P009,2023-10-15,431,361,7,354,164,621
P009,2023-10-22,621,323,6,317,157,781
P009,2023-10-29,781,387,8,379,112,1048
P009,2023-11-05,1048,364,7,357,359,1046
P009,2023-11-12,1046,247,5,242,316,972
P009,2023-11-19,972,250,5,245,381,836
P009,2023-11-26,836,173,3,170,356,650
P009,2023-12-03,650,161,3,158,240,568
P009,2023-12-10,568,209,4,205,245,528
P009,2023-12-17,528,276,6,270,168,630
P009,2023-12-24,630,330,7,323,158,795
P009,2023-12-31,795,231,5,226,206,815
P009,2024-01-07,815,238,5,233,272,776
P009,2024-01-14,776,299,6,293,324,745
P009,2024-01-21,745,258,5,253,224,774
P009,2024-01-28,774,302,6,296,233,837
P009,2024-02-04,837,256,5,251,294,794
P009,2024-02-11,794,161,3,158,252,700
P009,2024-02-18,700,81,2,79,297,482
P009,2024-02-25,482,91,2,89,250,321
P009,2024-03-03,321,93,2,91,156,256
P009,2024-03-10,256,103,2,101,78,279
P009,2024-03-17,279,116,2,114,89,304
P009,2024-03-24,304,108,2,106,91,319
P009,2024-03-31,319,96,2,94,101,312
P009,2024-04-07,312,148,3,145,114,343
P009,2024-04-14,343,90,2,88,106,325
P009,2024-04-21,325,114,2,112,94,343
P009,2024-04-28,343,111,2,109,146,306
P009,2024-05-05,306,125,2,123,87,342
P009,2024-05-12,342,94,2,92,112,322
P009,2024-05-19,322,106,2,104,109,317
P009,2024-05-26,317,135,3,132,123,326
P009,2024-06-02,326,111,2,109,92,343
P009,2024-06-09,343,143,3,140,104,379
P009,2024-06-16,379,102,2,100,133,346
P009,2024-06-23,346,62,1,61,108,299
P009,2024-06-30,299,109,2,107,141,265
P009,2024-07-07,265,111,2,109,99,275
P009,2024-07-14,275,182,4,178,60,393
P009,2024-07-21,393,84,2,82,108,367
P009,2024-07-28,367,160,3,157,109,415
P009,2024-08-04,415,133,3,130,180,365
P009,2024-08-11,365,134,3,131,80,416
P009,2024-08-18,416,104,2,102,158,360
P009,2024-08-25,360,127,3,124,130,354
P009,2024-09-01,354,128,3,125,131,348
P009,2024-09-08,348,109,2,107,101,354
P009,2024-09-15,354,176,4,172,125,401
P009,2024-09-22,401,152,3,149,125,425
P009,2024-09-29,425,191,4,187,106,506
P009,2024-10-06,506,238,5,233,174,565
P009,2024-10-13,565,271,5,266,148,683
P009,2024-10-20,683,396,8,388,188,883
P009,2024-10-27,883,400,8,392,234,1041
P009,2024-11-03,1041,310,6,304,266,1079
P009,2024-11-10,1079,284,6,278,391,966
P009,2024-11-17,966,360,7,353,392,927
P009,2024-11-24,927,265,5,260,302,885
P009,2024-12-01,885,277,6,271,278,878
P009,2024-12-08,878,237,5,232,354,756
P009,2024-12-15,756,77,2,75,258,573
P009,2024-12-22,573,154,3,151,272,452
P009,2024-12-29,452,1,0,1,231,222
P009,2025-01-05,222,294,6,288,72,438
P010,2022-01-02,428,0,0,0,27,401
P010,2022-01-09,401,43,1,42,95,348
P010,2022-01-16,348,72,1,71,124,295
P010,2022-01-23,295,91,2,89,96,288
P010,2022-01-30,288,69,1,68,129,227
P010,2022-02-06,227,70,1,69,71,225
P010,2022-02-13,225,138,3,135,90,270
P010,2022-02-20,270,142,3,139,67,342
P010,2022-02-27,342,84,2,82,69,355
P010,2022-03-06,355,138,3,135,137,353
P010,2022-03-13,353,132,3,129,139,343
P010,2022-03-20,343,113,2,111,81,373
P010,2022-03-27,373,146,3,143,136,380
P010,2022-04-03,380,153,3,150,129,401
P010,2022-04-10,401,155,3,152,110,443
P010,2022-04-17,443,123,2,121,144,420
P010,2022-04-24,420,115,2,113,150,383
P010,2022-05-01,383,84,2,82,152,313
P010,2022-05-08,313,101,2,99,120,292
P010,2022-05-15,292,182,4,178,113,357
P010,2022-05-22,357,105,2,103,82,378
P010,2022-05-29,378,147,3,144,99,423
P010,2022-06-05,423,142,3,139,180,382
P010,2022-06-12,382,113,2,111,101,392
P010,2022-06-19,392,130,3,127,145,374
P010,2022-06-26,374,121,2,119,139,354
P010,2022-07-03,354,91,2,89,110,333
P010,2022-07-10,333,142,3,139,128,344
P010,2022-07-17,344,78,2,76,118,302
P010,2022-07-24,302,108,2,106,89,319
P010,2022-07-31,319,98,2,96,140,275
P010,2022-08-07,275,126,3,123,75,323
P010,2022-08-14,323,133,3,130,106,347
P010,2022-08-21,347,92,2,90,96,341
P010,2022-08-28,341,94,2,92,124,309
P010,2022-09-04,309,93,2,91,130,270
P010,2022-09-11,270,202,4,198,89,379
P010,2022-09-18,379,219,4,215,92,502
P010,2022-09-25,502,246,5,241,91,652
P010,2022-10-02,652,252,5,247,200,699
P010,2022-10-09,699,265,5,260,215,744
P010,2022-10-16,744,126,3,123,242,625
P010,2022-10-23,625,154,3,151,247,529
P010,2022-10-30,529,134,3,131,260,400
P010,2022-11-06,400,129,3,126,121,405
P010,2022-11-13,405,143,3,140,151,394
P010,2022-11-20,394,148,3,145,131,408
P010,2022-11-27,408,169,3,166,126,448
P010,2022-12-04,448,110,2,108,140,416
P010,2022-12-11,416,97,2,95,145,366
P010,2022-12-18,366,140,3,137,166,337
P010,2022-12-25,337,104,2,102,107,332
P010,2023-01-01,332,194,4,190,95,427
P010,2023-01-08,427,136,3,133,138,422
P010,2023-01-15,422,81,2,79,101,400
P010,2023-01-22,400,113,2,111,192,319
P010,2023-01-29,319,106,2,104,132,291
P010,2023-02-05,291,156,3,153,78,366
P010,2023-02-12,366,140,3,137,111,392
P010,2023-02-19,392,193,4,189,104,477
P010,2023-02-26,477,133,3,130,154,453
P010,2023-03-05,453,111,2,109,137,425
P010,2023-03-12,425,153,3,150,190,385
P010,2023-03-19,385,154,3,151,129,407
P010,2023-03-26,407,151,3,148,108,447
P010,2023-04-02,447,189,4,185,151,481
P010,2023-04-09,481,167,3,164,151,494
P010,2023-04-16,494,106,2,104,148,450
P010,2023-04-23,450,128,3,125,186,389
P010,2023-04-30,389,130,3,127,163,353
P010,2023-05-07,353,109,2,107,103,357
P010,2023-05-14,357,127,3,124,126,355
P010,2023-05-21,355,114,2,112,127,340
P010,2023-05-28,340,102,2,100,106,334
P010,2023-06-04,334,130,3,127,125,336
P010,2023-06-11,336,160,3,157,111,382
P010,2023-06-18,382,169,3,166,100,448
P010,2023-06-25,448,123,2,121,128,441
P010,2023-07-02,441,183,4,179,157,463
P010,2023-07-09,463,92,2,90,166,387
P010,2023-07-16,387,103,2,101,120,368
P010,2023-07-23,368,117,2,115,181,302
P010,2023-07-30,302,134,3,131,88,345
P010,2023-08-06,345,153,3,150,101,394
P010,2023-08-13,394,82,2,80,115,359
P010,2023-08-20,359,112,2,110,132,337
P010,2023-08-27,337,94,2,92,150,279
P010,2023-09-03,279,151,3,148,79,348
P010,2023-09-10,348,134,3,131,110,369
P010,2023-09-17,369,261,5,256,92,533
P010,2023-09-24,533,149,3,146,149,530
P010,2023-10-01,530,402,8,394,131,793
P010,2023-10-08,793,215,4,211,258,746
P010,2023-10-15,746,162,3,159,144,761
P010,2023-10-22,761,196,4,192,399,554
P010,2023-10-29,554,116,2,114,207,461
P010,2023-11-05,461,139,3,136,158,439
P010,2023-11-12,439,153,3,150,193,396
P010,2023-11-19,396,152,3,149,112,433
P010,2023-11-26,433,114,2,112,137,408
P010,2023-12-03,408,160,3,157,150,415
P010,2023-12-10,415,123,2,121,149,387
P010,2023-12-17,387,113,2,111,111,387
P010,2023-12-24,387,157,3,154,158,383
P010,2023-12-31,383,96,2,94,120,357
P010,2024-01-07,357,151,3,148,111,394
P010,2024-01-14,394,90,2,88,155,327
P010,2024-01-21,327,91,2,89,93,323
P010,2024-01-28,323,128,3,125,149,299
P010,2024-02-04,299,126,3,123,87,335
P010,2024-02-11,335,158,3,155,89,401
P010,2024-02-18,401,212,4,208,126,483
P010,2024-02-25,483,219,4,215,123,575
P010,2024-03-03,575,230,5,225,155,645
P010,2024-03-10,645,164,3,161,209,597
P010,2024-03-17,597,170,3,167,215,549
P010,2024-03-24,549,147,3,144,226,467
P010,2024-03-31,467,147,3,144,159,452
P010,2024-04-07,452,194,4,190,167,475
P010,2024-04-14,475,98,2,96,144,427
P010,2024-04-21,427,190,4,186,144,469
P010,2024-04-28,469,215,4,211,191,489
P010,2024-05-05,489,196,4,192,94,587
P010,2024-05-12,587,219,4,215,188,614
P010,2024-05-19,614,123,2,121,211,524
P010,2024-05-26,524,193,4,189,192,521
P010,2024-06-02,521,201,4,197,215,503
P010,2024-06-09,503,140,3,137,119,521
P010,2024-06-16,521,165,3,162,191,492
P010,2024-06-23,492,230,5,225,197,520
P010,2024-06-30,520,169,3,166,136,550
P010,2024-07-07,550,74,1,73,162,461
P010,2024-07-14,461,143,3,140,227,374
P010,2024-07-21,374,110,2,108,164,318
P010,2024-07-28,318,194,4,190,71,437
P010,2024-08-04,437,146,3,143,142,438
P010,2024-08-11,438,146,3,143,107,474
P010,2024-08-18,474,188,4,184,192,466
P010,2024-08-25,466,182,4,178,142,502
P010,2024-09-01,502,147,3,144,143,503
P010,2024-09-08,503,199,4,195,185,513
P010,2024-09-15,513,216,4,212,178,547
P010,2024-09-22,547,274,5,269,143,673
P010,2024-09-29,673,214,4,210,196,687
P010,2024-10-06,687,249,5,244,212,719
P010,2024-10-13,719,324,6,318,270,767
P010,2024-10-20,767,213,4,209,209,767
P010,2024-10-27,767,108,2,106,245,628
P010,2024-11-03,628,106,2,104,319,413
P010,2024-11-10,413,168,3,165,207,371
P010,2024-11-17,371,116,2,114,104,381
P010,2024-11-24,381,110,2,108,104,385
P010,2024-12-01,385,118,2,116,166,335
P010,2024-12-08,335,159,3,156,113,378
P010,2024-12-15,378,74,1,73,108,343
P010,2024-12-22,343,115,2,113,116,340
P010,2024-12-29,340,31,1,30,157,213
P010,2025-01-05,213,286,6,280,71,422
P011,2022-01-02,500,0,0,0,43,457
P011,2022-01-09,457,0,0,0,31,426
P011,2022-01-16,426,0,0,0,33,393
P011,2022-01-23,393,0,0,0,83,310
P011,2022-01-30,310,1,0,1,61,250
P011,2022-02-06,250,97,2,95,97,248
P011,2022-02-13,248,55,1,54,53,249
P011,2022-02-20,249,51,1,50,50,249
P011,2022-02-27,249,77,2,75,35,289
P011,2022-03-06,289,145,3,142,101,330
P011,2022-03-13,330,143,3,140,87,383
P011,2022-03-20,383,122,2,120,103,400
P011,2022-03-27,400,127,3,124,143,381
P011,2022-04-03,381,102,2,100,140,341
P011,2022-04-10,341,99,2,97,119,319
P011,2022-04-17,319,99,2,97,125,291
P011,2022-04-24,291,124,2,122,99,314
P011,2022-05-01,314,112,2,110,97,327
P011,2022-05-08,327,99,2,97,97,327
P011,2022-05-15,327,225,4,221,122,426
P011,2022-05-22,426,258,5,253,110,569
P011,2022-05-29,569,253,5,248,97,720
P011,2022-06-05,720,312,6,306,223,803
P011,2022-06-12,803,286,6,280,254,829
P011,2022-06-19,829,262,5,257,248,838
P011,2022-06-26,838,228,5,223,307,754
P011,2022-07-03,754,231,5,226,280,700
P011,2022-07-10,700,261,5,256,256,700
P011,2022-07-17,700,281,6,275,223,752
P011,2022-07-24,752,299,6,293,226,819
P011,2022-07-31,819,271,5,266,256,829
P011,2022-08-07,829,243,5,238,276,791
P011,2022-08-14,791,277,6,271,293,769
P011,2022-08-21,769,222,4,218,265,722
P011,2022-08-28,722,342,7,335,238,819
P011,2022-09-04,819,269,5,264,272,811
P011,2022-09-11,811,275,6,269,216,864
P011,2022-09-18,864,106,2,104,338,630
P011,2022-09-25,630,89,2,87,262,455
P011,2022-10-02,455,166,3,163,270,348
P011,2022-10-09,348,226,5,221,100,469
P011,2022-10-16,469,72,1,71,87,453
P011,2022-10-23,453,110,2,108,164,397
P011,2022-10-30,397,76,2,74,223,248
P011,2022-11-06,248,74,1,73,67,254
P011,2022-11-13,254,105,2,103,109,248
P011,2022-11-20,248,75,2,73,73,248
P011,2022-11-27,248,79,2,77,73,252
P011,2022-12-04,252,62,1,61,64,249
P011,2022-12-11,249,118,2,116,95,270
P011,2022-12-18,270,95,2,93,95,268
P011,2022-12-25,268,72,1,71,48,291
P011,2023-01-01,291,88,2,86,129,248
P011,2023-01-08,248,95,2,93,93,248
P011,2023-01-15,248,72,1,71,70,249
P011,2023-01-22,249,80,2,78,79,248
P011,2023-01-29,248,87,2,85,85,248
P011,2023-02-05,248,48,1,47,46,249
P011,2023-02-12,249,80,2,78,79,248
P011,2023-02-19,248,178,4,174,72,350
P011,2023-02-26,350,108,2,106,54,402
P011,2023-03-05,402,132,3,129,89,442
P011,2023-03-12,442,183,4,179,211,410
P011,2023-03-19,410,128,3,125,104,431
P011,2023-03-26,431,136,3,133,130,434
P011,2023-04-02,434,95,2,93,180,347
P011,2023-04-09,347,122,2,120,124,343
P011,2023-04-16,343,130,3,127,133,337
P011,2023-04-23,337,146,3,143,92,388
P011,2023-04-30,388,153,3,150,120,418
P011,2023-05-07,418,124,2,122,128,412
P011,2023-05-14,412,283,6,277,143,546
P011,2023-05-21,546,308,6,302,150,698
P011,2023-05-28,698,249,5,244,121,821
P011,2023-06-04,821,246,5,241,281,781
P011,2023-06-11,781,175,4,171,302,650
P011,2023-06-18,650,220,4,216,243,623
P011,2023-06-25,623,251,5,246,241,628
P011,2023-07-02,628,334,7,327,170,785
P011,2023-07-09,785,296,6,290,216,859
P011,2023-07-16,859,188,4,184,247,796
P011,2023-07-23,796,235,5,230,329,697
P011,2023-07-30,697,269,5,264,289,672
P011,2023-08-06,672,322,6,316,182,806
P011,2023-08-13,806,268,5,263,231,838
P011,2023-08-20,838,223,4,219,264,793
P011,2023-08-27,793,280,6,274,317,750
P011,2023-09-03,750,243,5,238,262,726
P011,2023-09-10,726,235,5,230,218,738
P011,2023-09-17,738,136,3,133,276,595
P011,2023-09-24,595,205,4,201,237,559
P011,2023-10-01,559,190,4,186,230,515
P011,2023-10-08,515,110,2,108,131,492
P011,2023-10-15,492,122,2,120,202,410
P011,2023-10-22,410,63,1,62,186,286
P011,2023-10-29,286,125,2,123,106,303
P011,2023-11-05,303,119,2,117,120,300
P011,2023-11-12,300,46,1,45,61,284
P011,2023-11-19,284,90,2,88,124,248
P011,2023-11-26,248,119,2,117,117,248
P011,2023-12-03,248,59,1,58,44,262
P011,2023-12-10,262,83,2,81,74,269
P011,2023-12-17,269,161,3,158,94,333
P011,2023-12-24,333,67,1,66,95,304
P011,2023-12-31,304,88,2,86,82,308
P011,2024-01-07,308,101,2,99,159,248
P011,2024-01-14,248,77,2,75,64,259
P011,2024-01-21,259,80,2,78,87,250
P011,2024-01-28,250,73,1,72,73,249
P011,2024-02-04,249,102,2,100,101,248
P011,2024-02-11,248,98,2,96,78,266
P011,2024-02-18,266,103,2,101,68,299
P011,2024-02-25,299,123,2,121,63,357
P011,2024-03-03,357,174,3,171,137,391
P011,2024-03-10,391,147,3,144,101,434
P011,2024-03-17,434,140,3,137,121,450
P011,2024-03-24,450,176,4,172,172,450
P011,2024-03-31,450,168,3,165,144,471
P011,2024-04-07,471,123,2,121,137,455
P011,2024-04-14,455,135,3,132,173,414
P011,2024-04-21,414,188,4,184,164,434
P011,2024-04-28,434,109,2,107,120,421
P011,2024-05-05,421,135,3,132,133,420
P011,2024-05-12,420,214,4,210,185,445
P011,2024-05-19,445,356,7,349,105,689
P011,2024-05-26,689,350,7,343,133,899
P011,2024-06-02,899,302,6,296,211,984
P011,2024-06-09,984,348,7,341,352,973
P011,2024-06-16,973,342,7,335,343,965
P011,2024-06-23,965,316,6,310,295,980
P011,2024-06-30,980,396,8,388,342,1026
P011,2024-07-07,1026,290,6,284,335,975
P011,2024-07-14,975,297,6,291,309,957
P011,2024-07-21,957,382,8,374,390,941
P011,2024-07-28,941,436,9,427,282,1086
P011,2024-08-04,1086,273,5,268,291,1063
P011,2024-08-11,1063,362,7,355,376,1042
P011,2024-08-18,1042,308,6,302,428,916
P011,2024-08-25,916,241,5,236,264,888
P011,2024-09-01,888,408,8,400,357,931
P011,2024-09-08,931,299,6,293,301,923
P011,2024-09-15,923,245,5,240,235,928
P011,2024-09-22,928,165,3,162,403,687
P011,2024-09-29,687,195,4,191,291,587
P011,2024-10-06,587,230,5,225,239,573
P011,2024-10-13,573,143,3,140,160,553
P011,2024-10-20,553,100,2,98,192,459
P011,2024-10-27,459,69,1,68,226,301
P011,2024-11-03,301,98,2,96,138,259
P011,2024-11-10,259,104,2,102,97,264
P011,2024-11-17,264,131,3,128,67,325
P011,2024-11-24,325,104,2,102,97,330
P011,2024-12-01,330,123,2,121,102,349
P011,2024-12-08,349,75,2,73,129,293
P011,2024-12-15,293,58,1,57,101,249
P011,2024-12-22,249,122,2,120,121,248
P011,2024-12-29,248,75,2,73,73,248
P011,2025-01-05,248,269,5,264,17,495
P012,2022-01-02,454,304,6,298,64,688
P012,2022-01-09,688,290,6,284,201,771
P012,2022-01-16,771,190,4,186,286,671
P012,2022-01-23,671,259,5,254,207,718
P012,2022-01-30,718,200,4,196,284,630
P012,2022-02-06,630,187,4,183,184,629
P012,2022-02-13,629,136,3,133,255,507
P012,2022-02-20,507,67,1,66,195,378
P012,2022-02-27,378,50,1,49,183,244
P012,2022-03-06,244,115,2,113,132,225
P012,2022-03-13,225,66,1,65,64,226
P012,2022-03-20,226,67,1,66,49,243
P012,2022-03-27,243,92,2,90,78,255
P012,2022-04-03,255,76,2,74,53,276
P012,2022-04-10,276,90,2,88,113,251
P012,2022-04-17,251,131,3,128,91,288
P012,2022-04-24,288,90,2,88,74,302
P012,2022-05-01,302,72,1,71,88,285
P012,2022-05-08,285,71,1,70,129,226
P012,2022-05-15,226,88,2,86,87,225
P012,2022-05-22,225,75,2,73,70,228
P012,2022-05-29,228,47,1,46,48,226
P012,2022-06-05,226,90,2,88,89,225
P012,2022-06-12,225,110,2,108,93,240
P012,2022-06-19,240,78,2,76,42,274
P012,2022-06-26,274,101,2,99,70,303
P012,2022-07-03,303,94,2,92,130,265
P012,2022-07-10,265,120,2,118,76,307
P012,2022-07-17,307,125,2,123,99,331
P012,2022-07-24,331,89,2,87,92,326
P012,2022-07-31,326,74,1,73,118,281
P012,2022-08-07,281,129,3,126,123,284
P012,2022-08-14,284,97,2,95,87,292
P012,2022-08-21,292,71,1,70,72,290
P012,2022-08-28,290,116,2,114,128,276
P012,2022-09-04,276,45,1,44,94,226
P012,2022-09-11,226,139,3,136,69,293
P012,2022-09-18,293,168,3,165,115,343
P012,2022-09-25,343,104,2,102,43,402
P012,2022-10-02,402,107,2,105,138,369
P012,2022-10-09,369,118,2,116,165,320
P012,2022-10-16,320,330,7,323,101,542
P012,2022-10-23,542,120,2,118,105,555
P012,2022-10-30,555,323,6,317,116,756
P012,2022-11-06,756,136,3,133,328,561
P012,2022-11-13,561,322,6,316,113,764
P012,2022-11-20,764,142,3,139,321,582
P012,2022-11-27,582,256,5,251,130,703
P012,2022-12-04,703,204,4,200,319,584
P012,2022-12-11,584,258,5,253,136,701
P012,2022-12-18,701,206,4,202,253,650
P012,2022-12-25,650,284,6,278,199,729
P012,2023-01-01,729,249,5,244,254,719
P012,2023-01-08,719,246,5,241,201,759
P012,2023-01-15,759,279,6,273,280,752
P012,2023-01-22,752,280,6,274,243,783
P012,2023-01-29,783,198,4,194,241,736
P012,2023-02-05,736,233,5,228,274,690
P012,2023-02-12,690,106,2,104,274,520
P012,2023-02-19,520,64,1,63,192,391
P012,2023-02-26,391,86,2,84,229,246
P012,2023-03-05,246,82,2,80,101,225
P012,2023-03-12,225,75,2,73,62,236
P012,2023-03-19,236,124,2,122,85,273
P012,2023-03-26,273,71,1,70,64,279
P012,2023-04-02,279,95,2,93,89,283
P012,2023-04-09,283,88,2,86,122,247
P012,2023-04-16,247,57,1,56,69,234
P012,2023-04-23,234,87,2,85,94,225
P012,2023-04-30,225,88,2,86,86,225
P012,2023-05-07,225,58,1,57,55,227
P012,2023-05-14,227,113,2,111,63,275
P012,2023-05-21,275,63,1,62,86,251
P012,2023-05-28,251,92,2,90,79,262
P012,2023-06-04,262,77,2,75,112,225
P012,2023-06-11,225,123,2,121,61,285
P012,2023-06-18,285,144,3,141,91,335
P012,2023-06-25,335,73,1,72,55,352
P012,2023-07-02,352,154,3,151,141,362
P012,2023-07-09,362,113,2,111,142,331
P012,2023-07-16,331,131,3,128,70,389
P012,2023-07-23,389,122,2,120,153,356
P012,2023-07-30,356,59,1,58,110,304
P012,2023-08-06,304,110,2,108,129,283
P012,2023-08-13,283,140,3,137,119,301
P012,2023-08-20,301,80,2,78,57,322
P012,2023-08-27,322,106,2,104,109,317
P012,2023-09-03,317,87,2,85,138,264
P012,2023-09-10,264,98,2,96,77,283
P012,2023-09-17,283,94,2,92,104,271
P012,2023-09-24,271,150,3,147,85,333
P012,2023-10-01,333,165,3,162,96,399
P012,2023-10-08,399,124,2,122,92,429
P012,2023-10-15,429,268,5,263,148,544
P012,2023-10-22,544,274,5,269,162,651
P012,2023-10-29,651,297,6,291,121,821
P012,2023-11-05,821,340,7,333,266,888
P012,2023-11-12,888,299,6,293,269,912
P012,2023-11-19,912,350,7,343,292,963
P012,2023-11-26,963,214,4,210,334,839
P012,2023-12-03,839,247,5,242,292,789
P012,2023-12-10,789,248,5,243,344,688
P012,2023-12-17,688,239,5,234,207,715
P012,2023-12-24,715,349,7,342,243,814
P012,2023-12-31,814,176,4,172,243,743
P012,2024-01-07,743,150,3,147,234,656
P012,2024-01-14,656,206,4,202,344,514
P012,2024-01-21,514,306,6,300,169,645
P012,2024-01-28,645,262,5,257,146,756
P012,2024-02-04,756,235,5,230,203,783
P012,2024-02-11,783,151,3,148,302,629
P012,2024-02-18,629,135,3,132,256,505
P012,2024-02-25,505,121,2,119,230,394
P012,2024-03-03,394,92,2,90,146,338
P012,2024-03-10,338,100,2,98,132,304
P012,2024-03-17,304,128,3,125,118,311
P012,2024-03-24,311,71,1,70,90,291
P012,2024-03-31,291,101,2,99,98,292
P012,2024-04-07,292,102,2,100,126,266
P012,2024-04-14,266,77,2,75,68,273
P012,2024-04-21,273,91,2,89,100,262
P012,2024-04-28,262,84,2,82,100,244
P012,2024-05-05,244,89,2,87,75,256
P012,2024-05-12,256,92,2,90,89,257
P012,2024-05-19,257,115,2,113,82,288
P012,2024-05-26,288,92,2,90,87,291
P012,2024-06-02,291,89,2,87,90,288
P012,2024-06-09,288,123,2,121,113,296
P012,2024-06-16,296,114,2,112,90,318
P012,2024-06-23,318,127,3,124,87,355
P012,2024-06-30,355,110,2,108,121,342
P012,2024-07-07,342,111,2,109,112,339
P012,2024-07-14,339,157,3,154,125,368
P012,2024-07-21,368,100,2,98,107,359
P012,2024-07-28,359,85,2,83,109,333
P012,2024-08-04,333,155,3,152,155,330
P012,2024-08-11,330,135,3,132,97,365
P012,2024-08-18,365,96,2,94,83,376
P012,2024-08-25,376,127,3,124,153,347
P012,2024-09-01,347,143,3,140,132,355
P012,2024-09-08,355,119,2,117,93,379
P012,2024-09-15,379,162,3,159,125,413
P012,2024-09-22,413,224,4,220,140,493
P012,2024-09-29,493,130,3,127,116,504
P012,2024-10-06,504,305,6,299,160,643
P012,2024-10-13,643,338,7,331,221,753
P012,2024-10-20,753,372,7,365,126,992
P012,2024-10-27,992,258,5,253,302,943
P012,2024-11-03,943,249,5,244,332,855
P012,2024-11-10,855,542,11,531,365,1021
P012,2024-11-17,1021,213,4,209,251,979
P012,2024-11-24,979,309,6,303,244,1038
P012,2024-12-01,1038,310,6,304,537,805
