OrderID,OrderDate,CustomerID,DistributorID,RepEmployeeID,NumLines,OrderValue
SO006282,2023-10-18,C0075,D01,E08,7,8051.7
SO006283,2023-10-31,C0075,D01,E08,6,6642.3
SO006284,2023-11-12,C0075,D01,E08,3,2488.05
SO006285,2023-11-26,C0075,D01,E08,4,5055.0
SO006286,2023-12-10,C0075,D01,E08,3,3611.1
SO006287,2023-12-23,C0075,D01,E08,4,4065.0
SO006288,2024-01-04,C0075,D01,E08,3,4085.0
SO006289,2024-01-15,C0075,D01,E08,5,3435.0
SO006290,2024-01-25,C0075,D01,E08,5,5900.0
SO006291,2024-02-06,C0075,D01,E08,3,4910.0
SO006292,2024-02-17,C0075,D01,E08,6,6725.0
SO006293,2024-02-28,C0075,D01,E08,6,10684.2
SO006294,2024-03-09,C0075,D01,E08,7,4344.9
SO006295,2024-03-20,C0075,D01,E08,5,4460.0
SO006296,2024-03-30,C0075,D01,E08,6,3525.0
SO006297,2024-04-12,C0075,D01,E08,3,1380.0
SO006298,2024-04-26,C0075,D01,E08,3,2922.5
SO006299,2024-05-09,C0075,D01,E08,5,3726.1
SO006300,2024-05-22,C0075,D01,E08,4,2200.0
SO006301,2024-06-05,C0075,D01,E08,4,3525.0
SO006302,2024-06-16,C0075,D01,E08,7,5298.0
SO006303,2024-06-30,C0075,D01,E08,5,3195.95
SO006304,2024-07-13,C0075,D01,E08,6,6230.0
SO006305,2024-07-26,C0075,D01,E08,5,3385.0
SO006306,2024-08-09,C0075,D01,E08,4,3110.0
SO006307,2024-08-20,C0075,D01,E08,7,5086.1
SO006308,2024-08-31,C0075,D01,E08,7,5187.4
SO006309,2024-09-13,C0075,D01,E08,3,2855.0
SO006310,2024-09-25,C0075,D01,E08,6,5290.0
SO006311,2024-10-08,C0075,D01,E08,6,7396.65
SO006312,2024-10-20,C0075,D01,E08,3,2650.0
SO006313,2024-11-03,C0075,D01,E08,3,4926.85
SO006314,2024-11-17,C0075,D01,E08,3,4500.1
SO006315,2024-12-01,C0075,D01,E08,7,11102.5
SO006316,2024-12-14,C0075,D01,E08,5,10585.0
SO006317,2024-12-25,C0075,D01,E08,7,11555.0
SO006318,2022-01-13,C0076,D02,E09,3,940.0
SO006319,2022-01-26,C0076,D02,E09,3,1525.0
SO006320,2022-02-09,C0076,D02,E09,4,1035.0
SO006321,2022-02-23,C0076,D02,E09,3,1469.8
SO006322,2022-03-10,C0076,D02,E09,7,2976.7
SO006323,2022-03-26,C0076,D02,E09,6,1610.0
SO006324,2022-04-08,C0076,D02,E09,7,2000.0
SO006325,2022-04-24,C0076,D02,E09,5,1715.0
SO006326,2022-05-11,C0076,D02,E09,4,1600.0
SO006327,2022-05-24,C0076,D02,E09,3,825.0
SO006328,2022-06-07,C0076,D02,E09,3,1330.0
SO006329,2022-06-20,C0076,D02,E09,3,1188.6
SO006330,2022-07-05,C0076,D02,E09,3,1447.4
SO006331,2022-07-22,C0076,D02,E09,4,1470.0
SO006332,2022-08-05,C0076,D02,E09,6,2345.0
SO006333,2022-08-18,C0076,D02,E09,5,1444.6
SO006334,2022-09-01,C0076,D02,E09,4,1284.8
SO006335,2022-09-18,C0076,D02,E09,3,900.0
SO006336,2022-10-03,C0076,D02,E09,7,2762.0
SO006337,2022-10-20,C0076,D02,E09,4,1875.55
SO006338,2022-11-05,C0076,D02,E09,6,4015.0
SO006339,2022-11-20,C0076,D02,E09,4,2790.0
SO006340,2022-12-04,C0076,D02,E09,6,3317.7
SO006341,2022-12-20,C0076,D02,E09,5,1412.7
SO006342,2023-01-05,C0076,D02,E09,6,3984.8
SO006343,2023-01-21,C0076,D02,E09,5,1965.0
SO006344,2023-02-05,C0076,D02,E09,3,2311.1
SO006345,2023-02-20,C0076,D02,E09,7,5182.55
SO006346,2023-03-06,C0076,D02,E09,7,2750.0
SO006347,2023-03-20,C0076,D02,E09,6,1970.0
SO006348,2023-04-02,C0076,D02,E09,6,2052.0
SO006349,2023-04-16,C0076,D02,E09,5,1836.9
SO006350,2023-05-02,C0076,D02,E09,6,2000.0
SO006351,2023-05-17,C0076,D02,E09,4,1370.0
SO006352,2023-05-30,C0076,D02,E09,3,805.0
SO006353,2023-06-13,C0076,D02,E09,7,3416.7
SO006354,2023-06-27,C0076,D02,E09,6,2280.0
SO006355,2023-07-13,C0076,D02,E09,6,2916.45
SO006356,2023-07-27,C0076,D02,E09,7,4100.0
SO006357,2023-08-13,C0076,D02,E09,6,2488.25
SO006358,2023-08-29,C0076,D02,E09,5,1500.0
SO006359,2023-09-15,C0076,D02,E09,6,2592.25
SO006360,2023-10-02,C0076,D02,E09,7,3258.75
SO006361,2023-10-19,C0076,D02,E09,5,2696.55
SO006362,2023-11-01,C0076,D02,E09,5,2305.0
SO006363,2023-11-18,C0076,D02,E09,5,2435.0
SO006364,2023-12-03,C0076,D02,E09,4,2145.0
SO006365,2023-12-20,C0076,D02,E09,6,5026.1
SO006366,2024-01-05,C0076,D02,E09,7,4155.0
SO006367,2024-01-22,C0076,D02,E09,5,3256.6
SO006368,2024-02-04,C0076,D02,E09,5,2950.7
SO006369,2024-02-21,C0076,D02,E09,6,5351.8
SO006370,2024-03-05,C0076,D02,E09,5,1585.0
SO006371,2024-03-22,C0076,D02,E09,4,1434.3
SO006372,2024-04-08,C0076,D02,E09,3,1441.0
SO006373,2024-04-23,C0076,D02,E09,3,870.0
SO006374,2024-05-06,C0076,D02,E09,4,1315.0
SO006375,2024-05-21,C0076,D02,E09,4,1338.75
SO006376,2024-06-05,C0076,D02,E09,3,1722.25
SO006377,2024-06-19,C0076,D02,E09,6,2844.2
SO006378,2024-07-06,C0076,D02,E09,6,2224.75
SO006379,2024-07-19,C0076,D02,E09,5,2617.75
SO006380,2024-08-05,C0076,D02,E09,6,2595.0
SO006381,2024-08-18,C0076,D02,E09,5,2645.1
SO006382,2024-09-02,C0076,D02,E09,4,1725.0
SO006383,2024-09-19,C0076,D02,E09,3,1026.9
SO006384,2024-10-02,C0076,D02,E09,5,2220.0
SO006385,2024-10-15,C0076,D02,E09,7,3594.8
SO006386,2024-11-01,C0076,D02,E09,5,4897.0
SO006387,2024-11-16,C0076,D02,E09,4,2580.0
SO006388,2024-12-03,C0076,D02,E09,5,3370.0
SO006389,2024-12-17,C0076,D02,E09,4,4163.8
SO006390,2022-01-10,C0077,D02,E10,5,5465.0
SO006391,2022-01-23,C0077,D02,E10,4,4662.6
SO006392,2022-02-06,C0077,D02,E10,3,3215.0
SO006393,2022-02-18,C0077,D02,E10,6,4630.0
SO006394,2022-02-28,C0077,D02,E10,3,1920.0
SO006395,2022-03-13,C0077,D02,E10,6,2799.2
SO006396,2022-03-25,C0077,D02,E10,6,3104.5
SO006397,2022-04-04,C0077,D02,E10,7,3863.35
SO006398,2022-04-14,C0077,D02,E10,6,4208.0
SO006399,2022-04-28,C0077,D02,E10,6,3035.0
SO006400,2022-05-09,C0077,D02,E10,3,2665.0
SO006401,2022-05-19,C0077,D02,E10,5,2286.8
SO006402,2022-06-01,C0077,D02,E10,7,5318.4
SO006403,2022-06-14,C0077,D02,E10,3,2657.2
SO006404,2022-06-27,C0077,D02,E10,5,3058.4
SO006405,2022-07-09,C0077,D02,E10,4,3245.5
SO006406,2022-07-20,C0077,D02,E10,3,2670.0
SO006407,2022-07-31,C0077,D02,E10,7,4392.95
SO006408,2022-08-13,C0077,D02,E10,4,4015.0
SO006409,2022-08-24,C0077,D02,E10,6,4165.0
SO006410,2022-09-07,C0077,D02,E10,4,3213.5
SO006411,2022-09-21,C0077,D02,E10,7,4145.0
SO006412,2022-10-03,C0077,D02,E10,7,5016.4
SO006413,2022-10-14,C0077,D02,E10,5,4436.0
SO006414,2022-10-26,C0077,D02,E10,5,3698.3
SO006415,2022-11-05,C0077,D02,E10,5,6345.0
SO006416,2022-11-18,C0077,D02,E10,7,6545.0
SO006417,2022-11-29,C0077,D02,E10,4,4306.2
SO006418,2022-12-12,C0077,D02,E10,4,5320.0
SO006419,2022-12-25,C0077,D02,E10,7,7202.9
SO006420,2023-01-08,C0077,D02,E10,7,8572.9
SO006421,2023-01-18,C0077,D02,E10,3,4292.25
SO006422,2023-01-31,C0077,D02,E10,3,3420.0
SO006423,2023-02-14,C0077,D02,E10,7,6934.05
SO006424,2023-02-27,C0077,D02,E10,6,9713.55
SO006425,2023-03-10,C0077,D02,E10,6,2190.0
SO006426,2023-03-23,C0077,D02,E10,6,2830.0
SO006427,2023-04-05,C0077,D02,E10,5,3437.5
SO006428,2023-04-16,C0077,D02,E10,5,3291.9
SO006429,2023-04-27,C0077,D02,E10,4,2980.0
SO006430,2023-05-10,C0077,D02,E10,5,4090.0
SO006431,2023-05-21,C0077,D02,E10,4,2285.0
SO006432,2023-06-04,C0077,D02,E10,5,3777.25
SO006433,2023-06-17,C0077,D02,E10,3,2565.0
SO006434,2023-06-30,C0077,D02,E10,5,4501.5
SO006435,2023-07-13,C0077,D02,E10,4,2351.6
SO006436,2023-07-24,C0077,D02,E10,4,5165.0
SO006437,2023-08-07,C0077,D02,E10,4,2975.0
SO006438,2023-08-21,C0077,D02,E10,6,4831.55
SO006439,2023-09-04,C0077,D02,E10,7,6325.0
SO006440,2023-09-16,C0077,D02,E10,4,3630.0
SO006441,2023-09-28,C0077,D02,E10,3,2163.4
SO006442,2023-10-10,C0077,D02,E10,3,2560.0
SO006443,2023-10-21,C0077,D02,E10,4,3352.4
SO006444,2023-10-31,C0077,D02,E10,3,2745.0
SO006445,2023-11-10,C0077,D02,E10,5,5145.6
SO006446,2023-11-20,C0077,D02,E10,7,7845.1
SO006447,2023-12-04,C0077,D02,E10,5,5570.0
SO006448,2023-12-16,C0077,D02,E10,7,7748.0
SO006449,2023-12-26,C0077,D02,E10,3,3310.0
SO006450,2024-01-08,C0077,D02,E10,3,3605.0
SO006451,2024-01-20,C0077,D02,E10,3,2466.25
SO006452,2024-01-30,C0077,D02,E10,7,7735.0
SO006453,2024-02-12,C0077,D02,E10,5,6220.0
SO006454,2024-02-24,C0077,D02,E10,6,9458.75
SO006455,2024-03-06,C0077,D02,E10,5,4658.5
SO006456,2024-03-18,C0077,D02,E10,5,4293.2
SO006457,2024-03-31,C0077,D02,E10,5,3490.0
SO006458,2024-04-12,C0077,D02,E10,3,2275.0
SO006459,2024-04-26,C0077,D02,E10,6,5305.9
SO006460,2024-05-07,C0077,D02,E10,7,4357.6
SO006461,2024-05-17,C0077,D02,E10,4,1486.2
SO006462,2024-05-31,C0077,D02,E10,3,1925.7
SO006463,2024-06-14,C0077,D02,E10,4,3595.0
SO006464,2024-06-24,C0077,D02,E10,5,5054.1
SO006465,2024-07-04,C0077,D02,E10,3,2560.0
SO006466,2024-07-15,C0077,D02,E10,7,5345.6
SO006467,2024-07-27,C0077,D02,E10,4,2283.6
SO006468,2024-08-09,C0077,D02,E10,6,3945.0
SO006469,2024-08-20,C0077,D02,E10,6,4760.8
SO006470,2024-08-31,C0077,D02,E10,3,2576.75
SO006471,2024-09-13,C0077,D02,E10,3,2580.0
SO006472,2024-09-27,C0077,D02,E10,4,3030.0
SO006473,2024-10-09,C0077,D02,E10,7,7716.5
SO006474,2024-10-20,C0077,D02,E10,4,5871.9
SO006475,2024-10-30,C0077,D02,E10,4,3063.75
SO006476,2024-11-10,C0077,D02,E10,7,10688.8
SO006477,2024-11-24,C0077,D02,E10,6,9976.1
SO006478,2024-12-06,C0077,D02,E10,3,5435.0
SO006479,2024-12-19,C0077,D02,E10,5,6390.0
SO006480,2024-12-30,C0077,D02,E10,5,6330.0
SO006481,2022-01-06,C0078,D02,E11,4,3880.9
SO006482,2022-01-18,C0078,D02,E11,5,5755.0
SO006483,2022-01-28,C0078,D02,E11,4,4371.2
SO006484,2022-02-11,C0078,D02,E11,4,6900.0
SO006485,2022-02-25,C0078,D02,E11,5,2578.25
SO006486,2022-03-07,C0078,D02,E11,3,1665.0
SO006487,2022-03-19,C0078,D02,E11,4,2140.0
SO006488,2022-04-01,C0078,D02,E11,7,3905.0
SO006489,2022-04-11,C0078,D02,E11,7,4165.0
SO006490,2022-04-22,C0078,D02,E11,3,1624.15
SO006491,2022-05-05,C0078,D02,E11,4,2840.2
SO006492,2022-05-19,C0078,D02,E11,7,4767.0
SO006493,2022-06-02,C0078,D02,E11,4,2840.8
SO006494,2022-06-16,C0078,D02,E11,5,3245.0
SO006495,2022-06-30,C0078,D02,E11,5,3880.2
SO006496,2022-07-14,C0078,D02,E11,7,4435.0
SO006497,2022-07-26,C0078,D02,E11,3,2599.8
SO006498,2022-08-05,C0078,D02,E11,6,4610.0
SO006499,2022-08-16,C0078,D02,E11,3,1850.0
SO006500,2022-08-30,C0078,D02,E11,5,3660.0
SO006501,2022-09-13,C0078,D02,E11,7,5045.0
SO006502,2022-09-27,C0078,D02,E11,4,3128.8
SO006503,2022-10-11,C0078,D02,E11,3,1940.0
SO006504,2022-10-21,C0078,D02,E11,5,6857.0
SO006505,2022-11-03,C0078,D02,E11,4,3009.4
SO006506,2022-11-15,C0078,D02,E11,5,5607.25
SO006507,2022-11-27,C0078,D02,E11,3,2590.0
SO006508,2022-12-07,C0078,D02,E11,6,4628.8
SO006509,2022-12-18,C0078,D02,E11,6,8051.8
SO006510,2022-12-30,C0078,D02,E11,7,7085.0
SO006511,2023-01-13,C0078,D02,E11,3,2055.0
SO006512,2023-01-25,C0078,D02,E11,3,3630.0
SO006513,2023-02-04,C0078,D02,E11,7,6401.7
SO006514,2023-02-18,C0078,D02,E11,6,9315.0
SO006515,2023-03-02,C0078,D02,E11,7,3760.7
SO006516,2023-03-14,C0078,D02,E11,6,3575.0
SO006517,2023-03-26,C0078,D02,E11,6,3532.15
SO006518,2023-04-07,C0078,D02,E11,7,3898.8
SO006519,2023-04-21,C0078,D02,E11,4,1686.45
SO006520,2023-05-04,C0078,D02,E11,6,4570.4
SO006521,2023-05-14,C0078,D02,E11,7,3912.9
SO006522,2023-05-24,C0078,D02,E11,4,2190.0
SO006523,2023-06-05,C0078,D02,E11,5,4386.25
SO006524,2023-06-19,C0078,D02,E11,3,1499.5
SO006525,2023-07-01,C0078,D02,E11,7,5095.5
SO006526,2023-07-11,C0078,D02,E11,7,5425.0
SO006527,2023-07-24,C0078,D02,E11,6,4125.05
SO006528,2023-08-03,C0078,D02,E11,3,2830.0
SO006529,2023-08-14,C0078,D02,E11,5,5040.7
SO006530,2023-08-25,C0078,D02,E11,7,5669.0
SO006531,2023-09-08,C0078,D02,E11,6,3630.0
SO006532,2023-09-18,C0078,D02,E11,5,2988.95
SO006533,2023-10-02,C0078,D02,E11,5,4110.0
SO006534,2023-10-12,C0078,D02,E11,6,4713.4
SO006535,2023-10-26,C0078,D02,E11,7,5317.2
SO006536,2023-11-08,C0078,D02,E11,7,9740.15
SO006537,2023-11-21,C0078,D02,E11,6,7318.75
SO006538,2023-12-04,C0078,D02,E11,3,4780.0
SO006539,2023-12-18,C0078,D02,E11,6,4356.65
SO006540,2024-01-01,C0078,D02,E11,4,3140.0
SO006541,2024-01-14,C0078,D02,E11,5,5282.7
SO006542,2024-01-24,C0078,D02,E11,4,3519.9
SO006543,2024-02-04,C0078,D02,E11,5,4030.0
SO006544,2024-02-17,C0078,D02,E11,3,2353.0
SO006545,2024-03-02,C0078,D02,E11,5,2830.5
SO006546,2024-03-13,C0078,D02,E11,5,3387.2
SO006547,2024-03-26,C0078,D02,E11,4,2746.2
SO006548,2024-04-07,C0078,D02,E11,5,3020.45
SO006549,2024-04-17,C0078,D02,E11,3,1670.75
SO006550,2024-04-27,C0078,D02,E11,5,3170.0
SO006551,2024-05-07,C0078,D02,E11,6,4950.0
SO006552,2024-05-21,C0078,D02,E11,6,3336.5
SO006553,2024-06-03,C0078,D02,E11,7,6633.0
SO006554,2024-06-17,C0078,D02,E11,4,3629.4
SO006555,2024-07-01,C0078,D02,E11,4,4810.0
SO006556,2024-07-15,C0078,D02,E11,4,2890.0
SO006557,2024-07-27,C0078,D02,E11,3,1630.0
SO006558,2024-08-07,C0078,D02,E11,3,2237.2
SO006559,2024-08-17,C0078,D02,E11,5,4519.0
SO006560,2024-08-28,C0078,D02,E11,6,4111.1
SO006561,2024-09-07,C0078,D02,E11,7,6423.8
SO006562,2024-09-19,C0078,D02,E11,3,2120.0
SO006563,2024-09-30,C0078,D02,E11,3,2386.0
SO006564,2024-10-13,C0078,D02,E11,6,5605.0
SO006565,2024-10-25,C0078,D02,E11,3,2498.7
SO006566,2024-11-05,C0078,D02,E11,4,7720.0
SO006567,2024-11-17,C0078,D02,E11,3,6107.4
SO006568,2024-12-01,C0078,D02,E11,7,6674.2
SO006569,2024-12-13,C0078,D02,E11,3,4042.2
SO006570,2024-12-23,C0078,D02,E11,6,7925.0
SO006571,2022-01-11,C0079,D01,E06,4,3749.0
SO006572,2022-01-24,C0079,D01,E06,6,4446.0
SO006573,2022-02-07,C0079,D01,E06,6,5451.4
SO006574,2022-02-20,C0079,D01,E06,5,3120.6
SO006575,2022-03-04,C0079,D01,E06,3,1780.0
SO006576,2022-03-18,C0079,D01,E06,5,2438.75
SO006577,2022-03-29,C0079,D01,E06,7,5823.4
SO006578,2022-04-11,C0079,D01,E06,6,2855.0
SO006579,2022-04-23,C0079,D01,E06,5,2790.0
SO006580,2022-05-05,C0079,D01,E06,7,4182.95
SO006581,2022-05-15,C0079,D01,E06,7,3905.85
SO006582,2022-05-29,C0079,D01,E06,5,2515.0
SO006583,2022-06-10,C0079,D01,E06,3,2502.9
SO006584,2022-06-23,C0079,D01,E06,3,3477.2
SO006585,2022-07-04,C0079,D01,E06,6,3650.0
SO006586,2022-07-18,C0079,D01,E06,3,1520.0
SO006587,2022-07-31,C0079,D01,E06,3,2400.0
SO006588,2022-08-12,C0079,D01,E06,4,3610.0
SO006589,2022-08-24,C0079,D01,E06,6,2765.0
SO006590,2022-09-06,C0079,D01,E06,4,1813.4
SO006591,2022-09-16,C0079,D01,E06,5,2880.0
SO006592,2022-09-28,C0079,D01,E06,5,4711.75
SO006593,2022-10-11,C0079,D01,E06,5,5861.25
SO006594,2022-10-23,C0079,D01,E06,7,6794.75
SO006595,2022-11-06,C0079,D01,E06,6,4546.2
SO006596,2022-11-16,C0079,D01,E06,4,3923.55
SO006597,2022-11-30,C0079,D01,E06,5,7015.8
SO006598,2022-12-14,C0079,D01,E06,4,5251.0
SO006599,2022-12-27,C0079,D01,E06,5,6884.25
SO006600,2023-01-10,C0079,D01,E06,6,8835.2
SO006601,2023-01-24,C0079,D01,E06,4,2620.7
SO006602,2023-02-03,C0079,D01,E06,3,2420.7
SO006603,2023-02-13,C0079,D01,E06,6,4395.0
SO006604,2023-02-24,C0079,D01,E06,4,5580.0
SO006605,2023-03-06,C0079,D01,E06,6,3832.7
SO006606,2023-03-19,C0079,D01,E06,7,3630.1
SO006607,2023-03-30,C0079,D01,E06,6,3513.6
SO006608,2023-04-13,C0079,D01,E06,6,3441.6
SO006609,2023-04-26,C0079,D01,E06,6,2879.3
SO006610,2023-05-06,C0079,D01,E06,4,2630.0
SO006611,2023-05-19,C0079,D01,E06,4,2150.0
SO006612,2023-06-02,C0079,D01,E06,3,3580.0
SO006613,2023-06-12,C0079,D01,E06,5,3253.8
SO006614,2023-06-24,C0079,D01,E06,7,5298.5
SO006615,2023-07-04,C0079,D01,E06,5,3787.8
SO006616,2023-07-16,C0079,D01,E06,3,2370.0
SO006617,2023-07-28,C0079,D01,E06,7,5241.9
SO006618,2023-08-08,C0079,D01,E06,3,1571.3
SO006619,2023-08-18,C0079,D01,E06,5,4023.8
SO006620,2023-08-29,C0079,D01,E06,6,4870.0
SO006621,2023-09-12,C0079,D01,E06,7,4800.0
SO006622,2023-09-26,C0079,D01,E06,7,5401.0
SO006623,2023-10-06,C0079,D01,E06,6,6090.0
SO006624,2023-10-16,C0079,D01,E06,3,3051.7
SO006625,2023-10-28,C0079,D01,E06,4,3906.6
SO006626,2023-11-10,C0079,D01,E06,4,5305.75
SO006627,2023-11-20,C0079,D01,E06,4,6566.3
SO006628,2023-12-04,C0079,D01,E06,5,4863.15
SO006629,2023-12-18,C0079,D01,E06,6,4728.4
SO006630,2023-12-29,C0079,D01,E06,5,7885.0
SO006631,2024-01-09,C0079,D01,E06,4,3601.25
SO006632,2024-01-23,C0079,D01,E06,7,7718.8
SO006633,2024-02-03,C0079,D01,E06,3,5163.6
SO006634,2024-02-16,C0079,D01,E06,4,4730.0
SO006635,2024-03-01,C0079,D01,E06,7,4892.6
SO006636,2024-03-13,C0079,D01,E06,6,3838.4
SO006637,2024-03-25,C0079,D01,E06,5,3023.2
SO006638,2024-04-05,C0079,D01,E06,4,2391.5
SO006639,2024-04-17,C0079,D01,E06,6,4105.6
SO006640,2024-04-27,C0079,D01,E06,7,3505.7
SO006641,2024-05-11,C0079,D01,E06,3,1535.0
SO006642,2024-05-22,C0079,D01,E06,4,1955.1
SO006643,2024-06-05,C0079,D01,E06,3,2295.0
SO006644,2024-06-15,C0079,D01,E06,5,4228.75
SO006645,2024-06-29,C0079,D01,E06,3,2565.0
SO006646,2024-07-10,C0079,D01,E06,3,2307.2
SO006647,2024-07-20,C0079,D01,E06,6,7058.7
SO006648,2024-07-30,C0079,D01,E06,4,2745.0
SO006649,2024-08-13,C0079,D01,E06,3,2480.0
SO006650,2024-08-23,C0079,D01,E06,4,4555.0
SO006651,2024-09-06,C0079,D01,E06,6,5055.0
SO006652,2024-09-17,C0079,D01,E06,4,3670.0
SO006653,2024-09-28,C0079,D01,E06,5,6207.2
SO006654,2024-10-09,C0079,D01,E06,3,1678.65
SO006655,2024-10-21,C0079,D01,E06,4,3419.0
SO006656,2024-10-31,C0079,D01,E06,6,5800.4
SO006657,2024-11-12,C0079,D01,E06,3,2835.0
SO006658,2024-11-24,C0079,D01,E06,4,4347.3
SO006659,2024-12-06,C0079,D01,E06,4,3660.6
SO006660,2024-12-16,C0079,D01,E06,6,3674.8
SO006661,2024-12-30,C0079,D01,E06,6,8080.0
SO006662,2022-01-06,C0080,D01,E07,5,2381.45
SO006663,2022-01-20,C0080,D01,E07,3,865.0
SO006664,2022-02-03,C0080,D01,E07,5,2744.6
SO006665,2022-02-19,C0080,D01,E07,3,1563.6
SO006666,2022-03-05,C0080,D01,E07,3,995.0
SO006667,2022-03-22,C0080,D01,E07,6,1860.0
SO006668,2022-04-08,C0080,D01,E07,5,2056.25
SO006669,2022-04-22,C0080,D01,E07,5,1174.3
SO006670,2022-05-06,C0080,D01,E07,5,1385.0
SO006671,2022-05-22,C0080,D01,E07,4,1828.6
SO006672,2022-06-05,C0080,D01,E07,6,1655.0
SO006673,2022-06-22,C0080,D01,E07,4,1690.1
SO006674,2022-07-07,C0080,D01,E07,4,1459.4
SO006675,2022-07-22,C0080,D01,E07,4,1630.0
SO006676,2022-08-06,C0080,D01,E07,7,2830.0
SO006677,2022-08-20,C0080,D01,E07,6,2898.8
SO006678,2022-09-03,C0080,D01,E07,5,2048.75
SO006679,2022-09-18,C0080,D01,E07,4,1675.25
SO006680,2022-10-02,C0080,D01,E07,6,3300.55
SO006681,2022-10-17,C0080,D01,E07,3,842.4
SO006682,2022-10-30,C0080,D01,E07,4,1830.0
SO006683,2022-11-13,C0080,D01,E07,5,2945.0
SO006684,2022-11-26,C0080,D01,E07,3,2870.0
SO006685,2022-12-12,C0080,D01,E07,7,3393.0
SO006686,2022-12-27,C0080,D01,E07,6,3065.0
SO006687,2023-01-12,C0080,D01,E07,7,3967.6
SO006688,2023-01-28,C0080,D01,E07,5,1815.0
SO006689,2023-02-12,C0080,D01,E07,6,2650.0
SO006690,2023-02-26,C0080,D01,E07,3,1845.0
SO006691,2023-03-14,C0080,D01,E07,6,1875.0
SO006692,2023-03-31,C0080,D01,E07,4,1315.0
SO006693,2023-04-14,C0080,D01,E07,4,1215.0
SO006694,2023-04-30,C0080,D01,E07,3,670.0
SO006695,2023-05-13,C0080,D01,E07,6,1900.0
SO006696,2023-05-27,C0080,D01,E07,6,2467.5
SO006697,2023-06-10,C0080,D01,E07,3,1345.0
SO006698,2023-06-26,C0080,D01,E07,5,2360.0
SO006699,2023-07-13,C0080,D01,E07,4,1020.0
SO006700,2023-07-27,C0080,D01,E07,3,705.0
SO006701,2023-08-11,C0080,D01,E07,3,1580.0
SO006702,2023-08-28,C0080,D01,E07,3,1575.65
SO006703,2023-09-14,C0080,D01,E07,7,2778.75
SO006704,2023-10-01,C0080,D01,E07,7,3441.0
SO006705,2023-10-14,C0080,D01,E07,7,3116.8
SO006706,2023-10-27,C0080,D01,E07,6,2854.35
SO006707,2023-11-09,C0080,D01,E07,7,5382.45
SO006708,2023-11-26,C0080,D01,E07,5,3631.1
SO006709,2023-12-10,C0080,D01,E07,7,4305.0
SO006710,2023-12-23,C0080,D01,E07,7,4914.8
SO006711,2024-01-09,C0080,D01,E07,5,2628.75
SO006712,2024-01-24,C0080,D01,E07,6,4240.0
SO006713,2024-02-08,C0080,D01,E07,3,2490.0
SO006714,2024-02-24,C0080,D01,E07,4,2285.0
SO006715,2024-03-12,C0080,D01,E07,5,1905.0
SO006716,2024-03-25,C0080,D01,E07,3,908.4
SO006717,2024-04-07,C0080,D01,E07,7,2715.0
SO006718,2024-04-23,C0080,D01,E07,7,2339.0
SO006719,2024-05-10,C0080,D01,E07,6,1781.6
SO006720,2024-05-25,C0080,D01,E07,5,2007.2
SO006721,2024-06-09,C0080,D01,E07,3,1735.0
SO006722,2024-06-26,C0080,D01,E07,6,3219.85
SO006723,2024-07-10,C0080,D01,E07,3,1186.25
SO006724,2024-07-27,C0080,D01,E07,6,2176.4
SO006725,2024-08-13,C0080,D01,E07,3,1255.0
SO006726,2024-08-29,C0080,D01,E07,4,1707.75
SO006727,2024-09-14,C0080,D01,E07,4,1985.0
SO006728,2024-10-01,C0080,D01,E07,7,4125.0
SO006729,2024-10-15,C0080,D01,E07,5,2535.0
SO006730,2024-10-28,C0080,D01,E07,5,4032.5
SO006731,2024-11-14,C0080,D01,E07,7,4690.7
SO006732,2024-11-30,C0080,D01,E07,6,2723.4
SO006733,2024-12-15,C0080,D01,E07,5,4440.0
SO006734,2024-12-28,C0080,D01,E07,5,5007.0
SO006735,2022-01-09,C0081,D01,E08,4,6139.6
SO006736,2022-01-23,C0081,D01,E08,5,4670.1
SO006737,2022-02-02,C0081,D01,E08,6,8960.8
SO006738,2022-02-14,C0081,D01,E08,4,2235.0
SO006739,2022-02-27,C0081,D01,E08,5,4808.7
SO006740,2022-03-12,C0081,D01,E08,5,1880.0
SO006741,2022-03-24,C0081,D01,E08,7,3675.0
SO006742,2022-04-06,C0081,D01,E08,3,2170.0
SO006743,2022-04-20,C0081,D01,E08,7,3352.15
SO006744,2022-05-02,C0081,D01,E08,5,2695.1
SO006745,2022-05-12,C0081,D01,E08,4,1910.0
SO006746,2022-05-22,C0081,D01,E08,3,1510.0
SO006747,2022-06-01,C0081,D01,E08,6,4270.0
SO006748,2022-06-13,C0081,D01,E08,5,2956.2
SO006749,2022-06-26,C0081,D01,E08,3,2283.75
SO006750,2022-07-06,C0081,D01,E08,6,4140.55
SO006751,2022-07-19,C0081,D01,E08,6,4808.4
SO006752,2022-07-29,C0081,D01,E08,7,3980.15
SO006753,2022-08-11,C0081,D01,E08,7,5522.4
SO006754,2022-08-22,C0081,D01,E08,3,1520.7
SO006755,2022-09-04,C0081,D01,E08,3,2862.2
SO006756,2022-09-15,C0081,D01,E08,4,2875.0
SO006757,2022-09-28,C0081,D01,E08,7,6033.1
SO006758,2022-10-08,C0081,D01,E08,5,3241.5
SO006759,2022-10-20,C0081,D01,E08,3,2063.3
SO006760,2022-11-01,C0081,D01,E08,5,5060.0
SO006761,2022-11-15,C0081,D01,E08,7,8480.0
SO006762,2022-11-28,C0081,D01,E08,5,3113.55
