SalesLineID,OrderID,OrderDate,CustomerID,DistributorID,RepEmployeeID,ProductID,Quantity,UnitPrice,DiscountPct,LineRevenue,PromotionID
SL0047889,SO009585,2022-02-08,C0114,D02,E11,P012,8,80,0,640,
SL0047890,SO009585,2022-02-08,C0114,D02,E11,P007,3,110,0,330,
SL0047891,SO009585,2022-02-08,C0114,D02,E11,P017,3,90,0,270,
SL0047892,SO009585,2022-02-08,C0114,D02,E11,P008,2,105,0,210,
SL0047893,SO009585,2022-02-08,C0114,D02,E11,P014,8,95,0,760,
SL0047894,SO009585,2022-02-08,C0114,D02,E11,P009,8,130,0,1040,
SL0047895,SO009586,2022-02-24,C0114,D02,E11,P004,3,70,0,210,
SL0047896,SO009586,2022-02-24,C0114,D02,E11,P017,6,87.3,0.03,523.8,
SL0047897,SO009586,2022-02-24,C0114,D02,E11,P005,5,120,0,600,
SL0047898,SO009586,2022-02-24,C0114,D02,E11,P016,2,80,0,160,
SL0047899,SO009587,2022-03-12,C0114,D02,E11,P014,4,95,0,380,
SL0047900,SO009587,2022-03-12,C0114,D02,E11,P003,3,92.15,0.03,276.45,
SL0047901,SO009587,2022-03-12,C0114,D02,E11,P002,4,58.2,0.03,232.8,
SL0047902,SO009587,2022-03-12,C0114,D02,E11,P017,2,90,0,180,
SL0047903,SO009588,2022-03-26,C0114,D02,E11,P003,3,95,0,285,
SL0047904,SO009588,2022-03-26,C0114,D02,E11,P010,4,125,0,500,
SL0047905,SO009588,2022-03-26,C0114,D02,E11,P009,2,130,0,260,
SL0047906,SO009588,2022-03-26,C0114,D02,E11,P008,4,105,0,420,
SL0047907,SO009588,2022-03-26,C0114,D02,E11,P022,2,220,0,440,
SL0047908,SO009588,2022-03-26,C0114,D02,E11,P013,3,75,0,225,
SL0047909,SO009589,2022-04-12,C0114,D02,E11,P022,1,220,0,220,
SL0047910,SO009589,2022-04-12,C0114,D02,E11,P009,1,130,0,130,
SL0047911,SO009589,2022-04-12,C0114,D02,E11,P018,3,135,0,405,
SL0047912,SO009589,2022-04-12,C0114,D02,E11,P021,2,190,0,380,
SL0047913,SO009589,2022-04-12,C0114,D02,E11,P014,4,92.15,0.03,368.6,
SL0047914,SO009589,2022-04-12,C0114,D02,E11,P002,3,60,0,180,
SL0047915,SO009589,2022-04-12,C0114,D02,E11,P004,4,70,0,280,
SL0047916,SO009590,2022-04-28,C0114,D02,E11,P011,4,120,0,480,
SL0047917,SO009590,2022-04-28,C0114,D02,E11,P002,5,60,0,300,
SL0047918,SO009590,2022-04-28,C0114,D02,E11,P001,4,65,0,260,
SL0047919,SO009590,2022-04-28,C0114,D02,E11,P013,3,75,0,225,
SL0047920,SO009590,2022-04-28,C0114,D02,E11,P019,3,115,0,345,
SL0047921,SO009590,2022-04-28,C0114,D02,E11,P016,3,80,0,240,
SL0047922,SO009590,2022-04-28,C0114,D02,E11,P007,4,110,0,440,
SL0047923,SO009591,2022-05-14,C0114,D02,E11,P010,2,125,0,250,
SL0047924,SO009591,2022-05-14,C0114,D02,E11,P006,3,90,0,270,
SL0047925,SO009591,2022-05-14,C0114,D02,E11,P002,2,60,0,120,
SL0047926,SO009591,2022-05-14,C0114,D02,E11,P001,5,65,0,325,
SL0047927,SO009591,2022-05-14,C0114,D02,E11,P021,4,190,0,760,
SL0047928,SO009591,2022-05-14,C0114,D02,E11,P018,1,135,0,135,
SL0047929,SO009591,2022-05-14,C0114,D02,E11,P012,3,80,0,240,
SL0047930,SO009592,2022-05-28,C0114,D02,E11,P014,2,92.15,0.03,184.3,
SL0047931,SO009592,2022-05-28,C0114,D02,E11,P016,4,77.6,0.03,310.4,
SL0047932,SO009592,2022-05-28,C0114,D02,E11,P012,1,80,0,80,
SL0047933,SO009592,2022-05-28,C0114,D02,E11,P013,2,75,0,150,
SL0047934,SO009592,2022-05-28,C0114,D02,E11,P020,2,125,0,250,
SL0047935,SO009592,2022-05-28,C0114,D02,E11,P006,5,90,0,450,
SL0047936,SO009592,2022-05-28,C0114,D02,E11,P022,1,220,0,220,
SL0047937,SO009593,2022-06-13,C0114,D02,E11,P006,5,90,0,450,
SL0047938,SO009593,2022-06-13,C0114,D02,E11,P014,4,95,0,380,
SL0047939,SO009593,2022-06-13,C0114,D02,E11,P009,3,126.1,0.03,378.3,
SL0047940,SO009594,2022-06-26,C0114,D02,E11,P011,3,116.4,0.03,349.2,
SL0047941,SO009594,2022-06-26,C0114,D02,E11,P014,2,95,0,190,
SL0047942,SO009594,2022-06-26,C0114,D02,E11,P003,4,95,0,380,
SL0047943,SO009594,2022-06-26,C0114,D02,E11,P015,4,82.45,0.03,329.8,
SL0047944,SO009595,2022-07-12,C0114,D02,E11,P018,3,135,0,405,
SL0047945,SO009595,2022-07-12,C0114,D02,E11,P019,4,111.55,0.03,446.2,
SL0047946,SO009595,2022-07-12,C0114,D02,E11,P022,2,220,0,440,
SL0047947,SO009595,2022-07-12,C0114,D02,E11,P006,8,90,0,720,
SL0047948,SO009595,2022-07-12,C0114,D02,E11,P021,4,190,0,760,
SL0047949,SO009595,2022-07-12,C0114,D02,E11,P002,8,60,0,480,
SL0047950,SO009595,2022-07-12,C0114,D02,E11,P020,2,125,0,250,
SL0047951,SO009596,2022-07-27,C0114,D02,E11,P008,3,105,0,315,
SL0047952,SO009596,2022-07-27,C0114,D02,E11,P007,2,106.7,0.03,213.4,
SL0047953,SO009596,2022-07-27,C0114,D02,E11,P013,6,75,0,450,
SL0047954,SO009596,2022-07-27,C0114,D02,E11,P002,8,60,0,480,
SL0047955,SO009597,2022-08-12,C0114,D02,E11,P003,4,95,0,380,
SL0047956,SO009597,2022-08-12,C0114,D02,E11,P001,6,65,0,390,
SL0047957,SO009597,2022-08-12,C0114,D02,E11,P006,3,90,0,270,
SL0047958,SO009597,2022-08-12,C0114,D02,E11,P013,5,75,0,375,
SL0047959,SO009597,2022-08-12,C0114,D02,E11,P017,2,90,0,180,
SL0047960,SO009598,2022-08-29,C0114,D02,E11,P013,8,75,0,600,
SL0047961,SO009598,2022-08-29,C0114,D02,E11,P020,3,125,0,375,
SL0047962,SO009598,2022-08-29,C0114,D02,E11,P001,5,65,0,325,
SL0047963,SO009598,2022-08-29,C0114,D02,E11,P021,4,184.3,0.03,737.2,
SL0047964,SO009599,2022-09-14,C0114,D02,E11,P001,3,65,0,195,
SL0047965,SO009599,2022-09-14,C0114,D02,E11,P021,3,190,0,570,
SL0047966,SO009599,2022-09-14,C0114,D02,E11,P004,2,70,0,140,
SL0047967,SO009599,2022-09-14,C0114,D02,E11,P010,2,125,0,250,
SL0047968,SO009600,2022-10-01,C0114,D02,E11,P007,6,104.5,0.05,627,PR01
SL0047969,SO009600,2022-10-01,C0114,D02,E11,P004,3,64.4,0.08,193.2,PR01
SL0047970,SO009600,2022-10-01,C0114,D02,E11,P006,3,85.5,0.05,256.5,PR01
SL0047971,SO009600,2022-10-01,C0114,D02,E11,P005,6,114,0.05,684,PR01
SL0047972,SO009600,2022-10-01,C0114,D02,E11,P021,6,180.5,0.05,1083,PR01
SL0047973,SO009600,2022-10-01,C0114,D02,E11,P008,7,99.75,0.05,698.25,PR01
SL0047974,SO009601,2022-10-15,C0114,D02,E11,P013,7,69,0.08,483,PR02
SL0047975,SO009601,2022-10-15,C0114,D02,E11,P019,7,109.25,0.05,764.75,PR02
SL0047976,SO009601,2022-10-15,C0114,D02,E11,P016,5,73.6,0.08,368,PR02
SL0047977,SO009601,2022-10-15,C0114,D02,E11,P001,5,61.75,0.05,308.75,PR02
SL0047978,SO009601,2022-10-15,C0114,D02,E11,P006,7,85.5,0.05,598.5,PR02
SL0047979,SO009601,2022-10-15,C0114,D02,E11,P010,5,115,0.08,575,PR02
SL0047980,SO009601,2022-10-15,C0114,D02,E11,P005,3,110.4,0.08,331.2,PR02
SL0047981,SO009602,2022-10-31,C0114,D02,E11,P013,4,75,0,300,
SL0047982,SO009602,2022-10-31,C0114,D02,E11,P019,4,115,0,460,
SL0047983,SO009602,2022-10-31,C0114,D02,E11,P001,5,65,0,325,
SL0047984,SO009602,2022-10-31,C0114,D02,E11,P002,5,60,0,300,
SL0047985,SO009602,2022-10-31,C0114,D02,E11,P011,5,120,0,600,
SL0047986,SO009602,2022-10-31,C0114,D02,E11,P006,5,90,0,450,
SL0047987,SO009603,2022-11-14,C0114,D02,E11,P021,7,190,0,1330,
SL0047988,SO009603,2022-11-14,C0114,D02,E11,P018,5,135,0,675,
SL0047989,SO009603,2022-11-14,C0114,D02,E11,P005,8,120,0,960,
SL0047990,SO009603,2022-11-14,C0114,D02,E11,P003,7,95,0,665,
SL0047991,SO009603,2022-11-14,C0114,D02,E11,P002,3,60,0,180,
SL0047992,SO009603,2022-11-14,C0114,D02,E11,P008,4,105,0,420,
SL0047993,SO009603,2022-11-14,C0114,D02,E11,P007,3,106.7,0.03,320.1,
SL0047994,SO009604,2022-11-29,C0114,D02,E11,P017,3,90,0,270,
SL0047995,SO009604,2022-11-29,C0114,D02,E11,P013,5,75,0,375,
SL0047996,SO009604,2022-11-29,C0114,D02,E11,P001,3,65,0,195,
SL0047997,SO009604,2022-11-29,C0114,D02,E11,P020,4,125,0,500,
SL0047998,SO009604,2022-11-29,C0114,D02,E11,P003,5,92.15,0.03,460.75,
SL0047999,SO009604,2022-11-29,C0114,D02,E11,P012,3,80,0,240,
SL0048000,SO009605,2022-12-16,C0114,D02,E11,P019,5,115,0,575,
SL0048001,SO009605,2022-12-16,C0114,D02,E11,P022,7,220,0,1540,
SL0048002,SO009605,2022-12-16,C0114,D02,E11,P012,5,80,0,400,
SL0048003,SO009606,2023-01-01,C0114,D02,E11,P011,4,120,0,480,
SL0048004,SO009606,2023-01-01,C0114,D02,E11,P003,3,95,0,285,
SL0048005,SO009606,2023-01-01,C0114,D02,E11,P015,7,85,0,595,
SL0048006,SO009606,2023-01-01,C0114,D02,E11,P023,3,135,0,405,
SL0048007,SO009606,2023-01-01,C0114,D02,E11,P005,5,120,0,600,
SL0048008,SO009607,2023-01-15,C0114,D02,E11,P007,8,110,0,880,
SL0048009,SO009607,2023-01-15,C0114,D02,E11,P022,8,220,0,1760,
SL0048010,SO009607,2023-01-15,C0114,D02,E11,P017,7,90,0,630,
SL0048011,SO009607,2023-01-15,C0114,D02,E11,P014,5,95,0,475,
SL0048012,SO009607,2023-01-15,C0114,D02,E11,P009,5,130,0,650,
SL0048013,SO009608,2023-01-31,C0114,D02,E11,P018,5,135,0,675,
SL0048014,SO009608,2023-01-31,C0114,D02,E11,P002,5,60,0,300,
SL0048015,SO009608,2023-01-31,C0114,D02,E11,P015,8,85,0,680,
SL0048016,SO009608,2023-01-31,C0114,D02,E11,P013,5,72.75,0.03,363.75,
SL0048017,SO009608,2023-01-31,C0114,D02,E11,P023,8,135,0,1080,
SL0048018,SO009609,2023-02-16,C0114,D02,E11,P005,3,120,0,360,
SL0048019,SO009609,2023-02-16,C0114,D02,E11,P001,4,65,0,260,
SL0048020,SO009609,2023-02-16,C0114,D02,E11,P009,7,130,0,910,
SL0048021,SO009609,2023-02-16,C0114,D02,E11,P007,3,110,0,330,
SL0048022,SO009609,2023-02-16,C0114,D02,E11,P022,5,213.4,0.03,1067,
SL0048023,SO009609,2023-02-16,C0114,D02,E11,P018,9,135,0,1215,
SL0048024,SO009609,2023-02-16,C0114,D02,E11,P023,3,135,0,405,
SL0048025,SO009610,2023-03-04,C0114,D02,E11,P002,3,58.2,0.03,174.6,
SL0048026,SO009610,2023-03-04,C0114,D02,E11,P003,2,95,0,190,
SL0048027,SO009610,2023-03-04,C0114,D02,E11,P007,3,110,0,330,
SL0048028,SO009611,2023-03-19,C0114,D02,E11,P015,4,82.45,0.03,329.8,
SL0048029,SO009611,2023-03-19,C0114,D02,E11,P003,2,95,0,190,
SL0048030,SO009611,2023-03-19,C0114,D02,E11,P019,4,115,0,460,
SL0048031,SO009611,2023-03-19,C0114,D02,E11,P011,3,120,0,360,
SL0048032,SO009611,2023-03-19,C0114,D02,E11,P014,2,95,0,190,
SL0048033,SO009612,2023-04-04,C0114,D02,E11,P021,4,190,0,760,
SL0048034,SO009612,2023-04-04,C0114,D02,E11,P017,3,90,0,270,
SL0048035,SO009612,2023-04-04,C0114,D02,E11,P003,3,95,0,285,
SL0048036,SO009612,2023-04-04,C0114,D02,E11,P008,4,105,0,420,
SL0048037,SO009612,2023-04-04,C0114,D02,E11,P011,2,120,0,240,
SL0048038,SO009612,2023-04-04,C0114,D02,E11,P023,3,135,0,405,
SL0048039,SO009612,2023-04-04,C0114,D02,E11,P001,3,65,0,195,
SL0048040,SO009613,2023-04-17,C0114,D02,E11,P008,4,105,0,420,
SL0048041,SO009613,2023-04-17,C0114,D02,E11,P006,5,90,0,450,
SL0048042,SO009613,2023-04-17,C0114,D02,E11,P002,4,60,0,240,
SL0048043,SO009613,2023-04-17,C0114,D02,E11,P015,4,85,0,340,
SL0048044,SO009614,2023-05-04,C0114,D02,E11,P022,4,220,0,880,
SL0048045,SO009614,2023-05-04,C0114,D02,E11,P002,4,58.2,0.03,232.8,
SL0048046,SO009614,2023-05-04,C0114,D02,E11,P007,2,110,0,220,
SL0048047,SO009614,2023-05-04,C0114,D02,E11,P006,5,90,0,450,
SL0048048,SO009614,2023-05-04,C0114,D02,E11,P009,2,130,0,260,
SL0048049,SO009614,2023-05-04,C0114,D02,E11,P005,2,120,0,240,
SL0048050,SO009615,2023-05-19,C0114,D02,E11,P011,4,120,0,480,
SL0048051,SO009615,2023-05-19,C0114,D02,E11,P004,2,67.9,0.03,135.8,
SL0048052,SO009615,2023-05-19,C0114,D02,E11,P014,2,95,0,190,
SL0048053,SO009615,2023-05-19,C0114,D02,E11,P007,3,110,0,330,
SL0048054,SO009616,2023-06-01,C0114,D02,E11,P004,3,70,0,210,
SL0048055,SO009616,2023-06-01,C0114,D02,E11,P020,5,125,0,625,
SL0048056,SO009616,2023-06-01,C0114,D02,E11,P010,3,125,0,375,
SL0048057,SO009616,2023-06-01,C0114,D02,E11,P013,3,75,0,225,
SL0048058,SO009616,2023-06-01,C0114,D02,E11,P011,8,120,0,960,
SL0048059,SO009617,2023-06-17,C0114,D02,E11,P010,5,125,0,625,
SL0048060,SO009617,2023-06-17,C0114,D02,E11,P001,7,65,0,455,
SL0048061,SO009617,2023-06-17,C0114,D02,E11,P015,5,85,0,425,
SL0048062,SO009618,2023-07-04,C0114,D02,E11,P016,6,77.6,0.03,465.6,
SL0048063,SO009618,2023-07-04,C0114,D02,E11,P003,4,95,0,380,
SL0048064,SO009618,2023-07-04,C0114,D02,E11,P020,3,125,0,375,
SL0048065,SO009619,2023-07-17,C0114,D02,E11,P008,6,105,0,630,
SL0048066,SO009619,2023-07-17,C0114,D02,E11,P010,3,125,0,375,
SL0048067,SO009619,2023-07-17,C0114,D02,E11,P005,3,120,0,360,
SL0048068,SO009619,2023-07-17,C0114,D02,E11,P022,4,220,0,880,
SL0048069,SO009619,2023-07-17,C0114,D02,E11,P003,3,95,0,285,
SL0048070,SO009619,2023-07-17,C0114,D02,E11,P006,3,90,0,270,
SL0048071,SO009619,2023-07-17,C0114,D02,E11,P021,4,190,0,760,
SL0048072,SO009620,2023-07-30,C0114,D02,E11,P002,7,60,0,420,
SL0048073,SO009620,2023-07-30,C0114,D02,E11,P004,2,70,0,140,
SL0048074,SO009620,2023-07-30,C0114,D02,E11,P006,3,90,0,270,
SL0048075,SO009620,2023-07-30,C0114,D02,E11,P021,3,184.3,0.03,552.9,
SL0048076,SO009620,2023-07-30,C0114,D02,E11,P013,7,75,0,525,
SL0048077,SO009620,2023-07-30,C0114,D02,E11,P010,2,125,0,250,
SL0048078,SO009620,2023-07-30,C0114,D02,E11,P023,4,135,0,540,
SL0048079,SO009621,2023-08-12,C0114,D02,E11,P001,7,63.05,0.03,441.35,
SL0048080,SO009621,2023-08-12,C0114,D02,E11,P013,7,75,0,525,
SL0048081,SO009621,2023-08-12,C0114,D02,E11,P011,3,120,0,360,
SL0048082,SO009621,2023-08-12,C0114,D02,E11,P016,2,77.6,0.03,155.2,
SL0048083,SO009621,2023-08-12,C0114,D02,E11,P014,5,95,0,475,
SL0048084,SO009621,2023-08-12,C0114,D02,E11,P019,3,115,0,345,
SL0048085,SO009622,2023-08-26,C0114,D02,E11,P013,9,75,0,675,
SL0048086,SO009622,2023-08-26,C0114,D02,E11,P012,4,80,0,320,
SL0048087,SO009622,2023-08-26,C0114,D02,E11,P014,4,95,0,380,
SL0048088,SO009622,2023-08-26,C0114,D02,E11,P024,5,90,0,450,
SL0048089,SO009623,2023-09-12,C0114,D02,E11,P001,7,65,0,455,
SL0048090,SO009623,2023-09-12,C0114,D02,E11,P008,2,101.85,0.03,203.7,
SL0048091,SO009623,2023-09-12,C0114,D02,E11,P024,3,90,0,270,
SL0048092,SO009623,2023-09-12,C0114,D02,E11,P023,2,135,0,270,
SL0048093,SO009623,2023-09-12,C0114,D02,E11,P022,2,220,0,440,
SL0048094,SO009623,2023-09-12,C0114,D02,E11,P013,5,75,0,375,
SL0048095,SO009624,2023-09-28,C0114,D02,E11,P024,3,90,0,270,
SL0048096,SO009624,2023-09-28,C0114,D02,E11,P010,6,125,0,750,
SL0048097,SO009624,2023-09-28,C0114,D02,E11,P016,3,80,0,240,
SL0048098,SO009624,2023-09-28,C0114,D02,E11,P005,4,120,0,480,
SL0048099,SO009625,2023-10-15,C0114,D02,E11,P005,3,114,0.05,342,PR03
SL0048100,SO009625,2023-10-15,C0114,D02,E11,P010,8,115,0.08,920,PR03
SL0048101,SO009625,2023-10-15,C0114,D02,E11,P008,8,99.75,0.05,798,PR03
SL0048102,SO009625,2023-10-15,C0114,D02,E11,P022,5,209,0.05,1045,PR03
SL0048103,SO009625,2023-10-15,C0114,D02,E11,P014,3,90.25,0.05,270.75,PR03
SL0048104,SO009625,2023-10-15,C0114,D02,E11,P001,3,59.8,0.08,179.4,PR03
SL0048105,SO009625,2023-10-15,C0114,D02,E11,P002,4,55.2,0.08,220.8,PR03
SL0048106,SO009626,2023-10-30,C0114,D02,E11,P011,3,120,0,360,
SL0048107,SO009626,2023-10-30,C0114,D02,E11,P005,4,120,0,480,
SL0048108,SO009626,2023-10-30,C0114,D02,E11,P013,5,75,0,375,
SL0048109,SO009627,2023-11-13,C0114,D02,E11,P008,8,99.75,0.05,798,PR04
SL0048110,SO009627,2023-11-13,C0114,D02,E11,P001,2,61.75,0.05,123.5,PR04
SL0048111,SO009627,2023-11-13,C0114,D02,E11,P019,5,105.8,0.08,529,PR04
SL0048112,SO009627,2023-11-13,C0114,D02,E11,P015,11,80.75,0.05,888.25,PR04
SL0048113,SO009627,2023-11-13,C0114,D02,E11,P014,5,90.25,0.05,451.25,PR04
SL0048114,SO009627,2023-11-13,C0114,D02,E11,P013,4,69,0.08,276,PR04
SL0048115,SO009627,2023-11-13,C0114,D02,E11,P011,6,114,0.05,684,PR04
SL0048116,SO009628,2023-11-29,C0114,D02,E11,P011,3,120,0,360,
SL0048117,SO009628,2023-11-29,C0114,D02,E11,P012,7,80,0,560,
SL0048118,SO009628,2023-11-29,C0114,D02,E11,P003,9,95,0,855,
SL0048119,SO009628,2023-11-29,C0114,D02,E11,P004,4,70,0,280,
SL0048120,SO009628,2023-11-29,C0114,D02,E11,P001,5,65,0,325,
SL0048121,SO009628,2023-11-29,C0114,D02,E11,P018,9,135,0,1215,
SL0048122,SO009628,2023-11-29,C0114,D02,E11,P022,4,220,0,880,
SL0048123,SO009629,2023-12-15,C0114,D02,E11,P023,7,135,0,945,
SL0048124,SO009629,2023-12-15,C0114,D02,E11,P022,5,220,0,1100,
SL0048125,SO009629,2023-12-15,C0114,D02,E11,P001,4,65,0,260,
SL0048126,SO009630,2024-01-01,C0114,D02,E11,P003,7,95,0,665,
SL0048127,SO009630,2024-01-01,C0114,D02,E11,P012,6,80,0,480,
SL0048128,SO009630,2024-01-01,C0114,D02,E11,P001,5,65,0,325,
SL0048129,SO009630,2024-01-01,C0114,D02,E11,P017,6,87.3,0.03,523.8,
SL0048130,SO009631,2024-01-17,C0114,D02,E11,P004,9,70,0,630,
SL0048131,SO009631,2024-01-17,C0114,D02,E11,P005,4,120,0,480,
SL0048132,SO009631,2024-01-17,C0114,D02,E11,P010,4,125,0,500,
SL0048133,SO009631,2024-01-17,C0114,D02,E11,P021,7,190,0,1330,
SL0048134,SO009631,2024-01-17,C0114,D02,E11,P023,7,135,0,945,
SL0048135,SO009631,2024-01-17,C0114,D02,E11,P001,3,65,0,195,
SL0048136,SO009631,2024-01-17,C0114,D02,E11,P006,4,90,0,360,
SL0048137,SO009632,2024-01-30,C0114,D02,E11,P018,9,130.95,0.03,1178.55,
SL0048138,SO009632,2024-01-30,C0114,D02,E11,P017,4,90,0,360,
SL0048139,SO009632,2024-01-30,C0114,D02,E11,P009,6,126.1,0.03,756.6,
SL0048140,SO009632,2024-01-30,C0114,D02,E11,P004,7,70,0,490,
SL0048141,SO009632,2024-01-30,C0114,D02,E11,P005,9,120,0,1080,
SL0048142,SO009632,2024-01-30,C0114,D02,E11,P019,7,115,0,805,
SL0048143,SO009632,2024-01-30,C0114,D02,E11,P015,9,85,0,765,
SL0048144,SO009633,2024-02-12,C0114,D02,E11,P014,6,95,0,570,
SL0048145,SO009633,2024-02-12,C0114,D02,E11,P020,4,125,0,500,
SL0048146,SO009633,2024-02-12,C0114,D02,E11,P016,7,77.6,0.03,543.2,
SL0048147,SO009633,2024-02-12,C0114,D02,E11,P023,6,135,0,810,
SL0048148,SO009633,2024-02-12,C0114,D02,E11,P010,4,125,0,500,
SL0048149,SO009633,2024-02-12,C0114,D02,E11,P005,4,120,0,480,
SL0048150,SO009633,2024-02-12,C0114,D02,E11,P001,3,65,0,195,
SL0048151,SO009634,2024-02-26,C0114,D02,E11,P003,4,95,0,380,
SL0048152,SO009634,2024-02-26,C0114,D02,E11,P018,9,135,0,1215,
SL0048153,SO009634,2024-02-26,C0114,D02,E11,P010,3,125,0,375,
SL0048154,SO009634,2024-02-26,C0114,D02,E11,P001,4,65,0,260,
SL0048155,SO009634,2024-02-26,C0114,D02,E11,P015,4,82.45,0.03,329.8,
SL0048156,SO009634,2024-02-26,C0114,D02,E11,P021,9,190,0,1710,
SL0048157,SO009634,2024-02-26,C0114,D02,E11,P009,4,130,0,520,
SL0048158,SO009635,2024-03-11,C0114,D02,E11,P014,2,95,0,190,
SL0048159,SO009635,2024-03-11,C0114,D02,E11,P023,4,135,0,540,
SL0048160,SO009635,2024-03-11,C0114,D02,E11,P002,3,60,0,180,
SL0048161,SO009635,2024-03-11,C0114,D02,E11,P020,5,125,0,625,
SL0048162,SO009636,2024-03-27,C0114,D02,E11,P012,3,80,0,240,
SL0048163,SO009636,2024-03-27,C0114,D02,E11,P003,3,92.15,0.03,276.45,
SL0048164,SO009636,2024-03-27,C0114,D02,E11,P005,4,116.4,0.03,465.6,
SL0048165,SO009636,2024-03-27,C0114,D02,E11,P019,5,115,0,575,
SL0048166,SO009636,2024-03-27,C0114,D02,E11,P011,5,120,0,600,
SL0048167,SO009636,2024-03-27,C0114,D02,E11,P002,4,58.2,0.03,232.8,
SL0048168,SO009636,2024-03-27,C0114,D02,E11,P022,3,220,0,660,
SL0048169,SO009637,2024-04-09,C0114,D02,E11,P001,2,65,0,130,
SL0048170,SO009637,2024-04-09,C0114,D02,E11,P010,2,121.25,0.03,242.5,
SL0048171,SO009637,2024-04-09,C0114,D02,E11,P012,3,80,0,240,
SL0048172,SO009637,2024-04-09,C0114,D02,E11,P007,4,110,0,440,
SL0048173,SO009637,2024-04-09,C0114,D02,E11,P002,4,60,0,240,
SL0048174,SO009637,2024-04-09,C0114,D02,E11,P009,3,126.1,0.03,378.3,
SL0048175,SO009638,2024-04-25,C0114,D02,E11,P020,2,125,0,250,
SL0048176,SO009638,2024-04-25,C0114,D02,E11,P024,4,90,0,360,
SL0048177,SO009638,2024-04-25,C0114,D02,E11,P001,5,65,0,325,
SL0048178,SO009638,2024-04-25,C0114,D02,E11,P018,3,135,0,405,
SL0048179,SO009638,2024-04-25,C0114,D02,E11,P015,3,82.45,0.03,247.35,
SL0048180,SO009638,2024-04-25,C0114,D02,E11,P010,3,125,0,375,
SL0048181,SO009639,2024-05-08,C0114,D02,E11,P002,4,60,0,240,
SL0048182,SO009639,2024-05-08,C0114,D02,E11,P023,3,135,0,405,
SL0048183,SO009639,2024-05-08,C0114,D02,E11,P006,4,90,0,360,
SL0048184,SO009639,2024-05-08,C0114,D02,E11,P016,6,80,0,480,
SL0048185,SO009639,2024-05-08,C0114,D02,E11,P004,2,70,0,140,
SL0048186,SO009640,2024-05-24,C0114,D02,E11,P019,5,115,0,575,
SL0048187,SO009640,2024-05-24,C0114,D02,E11,P013,6,72.75,0.03,436.5,
SL0048188,SO009640,2024-05-24,C0114,D02,E11,P001,6,65,0,390,
SL0048189,SO009640,2024-05-24,C0114,D02,E11,P011,4,120,0,480,
SL0048190,SO009641,2024-06-09,C0114,D02,E11,P015,2,85,0,170,
SL0048191,SO009641,2024-06-09,C0114,D02,E11,P013,4,75,0,300,
SL0048192,SO009641,2024-06-09,C0114,D02,E11,P004,2,70,0,140,
SL0048193,SO009641,2024-06-09,C0114,D02,E11,P017,4,90,0,360,
SL0048194,SO009642,2024-06-26,C0114,D02,E11,P006,4,87.3,0.03,349.2,
SL0048195,SO009642,2024-06-26,C0114,D02,E11,P009,2,130,0,260,
SL0048196,SO009642,2024-06-26,C0114,D02,E11,P024,2,90,0,180,
SL0048197,SO009643,2024-07-12,C0114,D02,E11,P005,5,120,0,600,
SL0048198,SO009643,2024-07-12,C0114,D02,E11,P008,6,105,0,630,
SL0048199,SO009643,2024-07-12,C0114,D02,E11,P006,6,90,0,540,
SL0048200,SO009643,2024-07-12,C0114,D02,E11,P009,3,130,0,390,
SL0048201,SO009643,2024-07-12,C0114,D02,E11,P019,4,115,0,460,
SL0048202,SO009644,2024-07-26,C0114,D02,E11,P001,4,65,0,260,
SL0048203,SO009644,2024-07-26,C0114,D02,E11,P013,4,75,0,300,
SL0048204,SO009644,2024-07-26,C0114,D02,E11,P011,6,120,0,720,
SL0048205,SO009644,2024-07-26,C0114,D02,E11,P020,6,125,0,750,
SL0048206,SO009644,2024-07-26,C0114,D02,E11,P008,4,105,0,420,
SL0048207,SO009644,2024-07-26,C0114,D02,E11,P024,3,90,0,270,
SL0048208,SO009644,2024-07-26,C0114,D02,E11,P002,7,60,0,420,
SL0048209,SO009645,2024-08-10,C0114,D02,E11,P004,4,70,0,280,
SL0048210,SO009645,2024-08-10,C0114,D02,E11,P017,3,90,0,270,
SL0048211,SO009645,2024-08-10,C0114,D02,E11,P020,6,125,0,750,
SL0048212,SO009645,2024-08-10,C0114,D02,E11,P013,6,72.75,0.03,436.5,
SL0048213,SO009646,2024-08-26,C0114,D02,E11,P023,4,135,0,540,
SL0048214,SO009646,2024-08-26,C0114,D02,E11,P001,7,65,0,455,
SL0048215,SO009646,2024-08-26,C0114,D02,E11,P018,4,130.95,0.03,523.8,
SL0048216,SO009646,2024-08-26,C0114,D02,E11,P008,2,105,0,210,
SL0048217,SO009646,2024-08-26,C0114,D02,E11,P013,4,72.75,0.03,291,
SL0048218,SO009646,2024-08-26,C0114,D02,E11,P004,5,70,0,350,
SL0048219,SO009646,2024-08-26,C0114,D02,E11,P020,4,125,0,500,
SL0048220,SO009647,2024-09-11,C0114,D02,E11,P023,5,135,0,675,
SL0048221,SO009647,2024-09-11,C0114,D02,E11,P002,6,58.2,0.03,349.2,
SL0048222,SO009647,2024-09-11,C0114,D02,E11,P009,3,130,0,390,
SL0048223,SO009647,2024-09-11,C0114,D02,E11,P019,3,115,0,345,
SL0048224,SO009648,2024-09-27,C0114,D02,E11,P004,2,70,0,140,
