MaterialID,WeekEnd,OpeningStock,Received,Consumed,ClosingStock
M07,2024-08-11,173.4,0.0,27.8,145.6
M07,2024-08-18,145.6,110.0,26.7,228.9
M07,2024-08-25,228.9,0.0,25.9,203.0
M07,2024-09-01,203.0,0.0,39.6,163.4
M07,2024-09-08,163.4,110.0,25.9,247.5
M07,2024-09-15,247.5,0.0,45.1,202.4
M07,2024-09-22,202.4,0.0,60.8,141.6
M07,2024-09-29,141.6,150.0,41.0,250.7
M07,2024-10-06,250.7,0.0,52.4,198.3
M07,2024-10-13,198.3,160.0,60.0,298.3
M07,2024-10-20,298.3,0.0,93.5,204.8
M07,2024-10-27,204.8,160.0,76.3,288.5
M07,2024-11-03,288.5,0.0,90.9,197.6
M07,2024-11-10,197.6,140.0,68.6,269.1
M07,2024-11-17,269.1,0.0,68.0,201.1
M07,2024-11-24,201.1,180.0,85.8,295.3
M07,2024-12-01,295.3,0.0,94.7,200.6
M07,2024-12-08,200.6,0.0,60.6,140.0
M07,2024-12-15,140.0,120.0,18.8,241.2
M07,2024-12-22,241.2,0.0,38.4,202.9
M07,2024-12-29,202.9,0.0,8.6,194.3
M07,2025-01-05,194.3,0.0,69.9,124.3
M08,2022-01-16,58.6,0.0,2.3,56.3
M08,2022-01-23,56.3,0.0,6.6,49.7
M08,2022-01-30,49.7,0.0,5.9,43.7
M08,2022-02-06,43.7,0.0,6.6,37.1
M08,2022-02-13,37.1,30.0,9.3,57.8
M08,2022-02-20,57.8,0.0,8.7,49.1
M08,2022-02-27,49.1,0.0,10.3,38.8
M08,2022-03-06,38.8,0.0,6.7,32.1
M08,2022-03-13,32.1,40.0,7.6,64.5
M08,2022-03-20,64.5,0.0,7.1,57.3
M08,2022-03-27,57.3,0.0,8.2,49.2
M08,2022-04-03,49.2,0.0,8.2,40.9
M08,2022-04-10,40.9,0.0,8.2,32.8
M08,2022-04-17,32.8,40.0,6.7,66.1
M08,2022-04-24,66.1,0.0,8.2,58.0
M08,2022-05-01,58.0,0.0,12.1,45.9
M08,2022-05-08,45.9,0.0,9.5,36.4
M08,2022-05-15,36.4,30.0,9.1,57.2
M08,2022-05-22,57.2,0.0,6.5,50.8
M08,2022-05-29,50.8,0.0,4.9,45.8
M08,2022-06-05,45.8,0.0,6.7,39.2
M08,2022-06-12,39.2,30.0,7.9,61.3
M08,2022-06-19,61.3,0.0,9.4,51.9
M08,2022-06-26,51.9,0.0,10.3,41.6
M08,2022-07-03,41.6,30.0,10.6,61.1
M08,2022-07-10,61.1,0.0,7.6,53.5
M08,2022-07-17,53.5,0.0,9.3,44.2
M08,2022-07-24,44.2,0.0,6.9,37.3
M08,2022-07-31,37.3,30.0,7.5,59.8
M08,2022-08-07,59.8,0.0,7.5,52.3
M08,2022-08-14,52.3,0.0,6.2,46.1
M08,2022-08-21,46.1,0.0,8.8,37.4
M08,2022-08-28,37.4,40.0,11.5,65.9
M08,2022-09-04,65.9,0.0,8.4,57.5
M08,2022-09-11,57.5,0.0,14.8,42.7
M08,2022-09-18,42.7,40.0,14.7,68.0
M08,2022-09-25,68.0,0.0,16.9,51.1
M08,2022-10-02,51.1,30.0,15.1,66.1
M08,2022-10-09,66.1,0.0,16.0,50.1
M08,2022-10-16,50.1,0.0,9.1,41.0
M08,2022-10-23,41.0,30.0,8.8,62.2
M08,2022-10-30,62.2,0.0,10.7,51.5
M08,2022-11-06,51.5,0.0,9.9,41.6
M08,2022-11-13,41.6,30.0,8.7,62.9
M08,2022-11-20,62.9,0.0,9.6,53.3
M08,2022-11-27,53.3,0.0,6.9,46.4
M08,2022-12-04,46.4,0.0,7.2,39.2
M08,2022-12-11,39.2,40.0,12.8,66.4
M08,2022-12-18,66.4,0.0,8.2,58.3
M08,2022-12-25,58.3,0.0,7.0,51.2
M08,2023-01-01,51.2,0.0,8.9,42.4
M08,2023-01-08,42.4,0.0,9.4,33.0
M08,2023-01-15,33.0,40.0,6.8,66.2
M08,2023-01-22,66.2,0.0,11.3,54.9
M08,2023-01-29,54.9,0.0,8.7,46.2
M08,2023-02-05,46.2,0.0,6.4,39.9
M08,2023-02-12,39.9,40.0,10.7,69.2
M08,2023-02-19,69.2,0.0,10.7,58.5
M08,2023-02-26,58.5,0.0,7.9,50.5
M08,2023-03-05,50.5,0.0,9.5,41.0
M08,2023-03-12,41.0,0.0,9.4,31.6
M08,2023-03-19,31.6,40.0,6.8,64.7
M08,2023-03-26,64.7,0.0,8.0,56.8
M08,2023-04-02,56.8,0.0,12.7,44.1
M08,2023-04-09,44.1,0.0,9.4,34.7
M08,2023-04-16,34.7,40.0,9.5,65.1
M08,2023-04-23,65.1,0.0,11.8,53.4
M08,2023-04-30,53.4,0.0,11.5,41.9
M08,2023-05-07,41.9,30.0,9.1,62.8
M08,2023-05-14,62.8,0.0,12.3,50.5
M08,2023-05-21,50.5,0.0,11.6,38.9
M08,2023-05-28,38.9,30.0,6.2,62.7
M08,2023-06-04,62.7,0.0,9.4,53.4
M08,2023-06-11,53.4,0.0,8.8,44.6
M08,2023-06-18,44.6,0.0,7.1,37.5
M08,2023-06-25,37.5,30.0,7.6,59.9
M08,2023-07-02,59.9,0.0,9.6,50.3
M08,2023-07-09,50.3,0.0,8.0,42.2
M08,2023-07-16,42.2,0.0,6.8,35.4
M08,2023-07-23,35.4,30.0,4.0,61.4
M08,2023-07-30,61.4,0.0,9.7,51.7
M08,2023-08-06,51.7,0.0,9.9,41.8
M08,2023-08-13,41.8,0.0,8.6,33.2
M08,2023-08-20,33.2,40.0,5.4,67.8
M08,2023-08-27,67.8,0.0,9.4,58.3
M08,2023-09-03,58.3,0.0,10.6,47.7
M08,2023-09-10,47.7,0.0,7.0,40.8
M08,2023-09-17,40.8,40.0,13.1,67.6
M08,2023-09-24,67.6,0.0,10.8,56.8
M08,2023-10-01,56.8,30.0,17.3,69.5
M08,2023-10-08,69.5,0.0,15.4,54.1
M08,2023-10-15,54.1,0.0,13.4,40.7
M08,2023-10-22,40.7,40.0,15.1,65.6
M08,2023-10-29,65.6,0.0,11.0,54.6
M08,2023-11-05,54.6,0.0,10.2,44.4
M08,2023-11-12,44.4,0.0,5.1,39.3
M08,2023-11-19,39.3,30.0,8.3,61.0
M08,2023-11-26,61.0,0.0,10.1,50.9
M08,2023-12-03,50.9,0.0,8.5,42.4
M08,2023-12-10,42.4,0.0,6.5,35.9
M08,2023-12-17,35.9,40.0,9.6,66.3
M08,2023-12-24,66.3,0.0,8.0,58.3
M08,2023-12-31,58.3,0.0,5.9,52.3
M08,2024-01-07,52.3,0.0,11.5,40.8
M08,2024-01-14,40.8,0.0,7.5,33.3
M08,2024-01-21,33.3,40.0,7.9,65.5
M08,2024-01-28,65.5,0.0,12.7,52.8
M08,2024-02-04,52.8,0.0,7.9,44.9
M08,2024-02-11,44.9,0.0,7.6,37.3
M08,2024-02-18,37.3,40.0,11.0,66.3
M08,2024-02-25,66.3,0.0,13.9,52.5
M08,2024-03-03,52.5,0.0,13.6,38.9
M08,2024-03-10,38.9,40.0,10.6,68.4
M08,2024-03-17,68.4,0.0,10.3,58.1
M08,2024-03-24,58.1,0.0,8.5,49.6
M08,2024-03-31,49.6,0.0,8.4,41.2
M08,2024-04-07,41.2,0.0,13.0,28.3
M08,2024-04-14,28.3,30.0,8.2,50.1
M08,2024-04-21,50.1,0.0,12.6,37.5
M08,2024-04-28,37.5,40.0,12.9,64.6
M08,2024-05-05,64.6,0.0,12.8,51.8
M08,2024-05-12,51.8,0.0,10.6,41.2
M08,2024-05-19,41.2,40.0,11.5,69.7
M08,2024-05-26,69.7,0.0,12.5,57.2
M08,2024-06-02,57.2,0.0,8.0,49.1
M08,2024-06-09,49.1,0.0,8.2,40.9
M08,2024-06-16,40.9,0.0,12.7,28.2
M08,2024-06-23,28.2,40.0,10.4,57.8
M08,2024-06-30,57.8,0.0,12.2,45.6
M08,2024-07-07,45.6,0.0,10.4,35.2
M08,2024-07-14,35.2,40.0,10.4,64.9
M08,2024-07-21,64.9,0.0,7.9,56.9
M08,2024-07-28,56.9,0.0,9.7,47.2
M08,2024-08-04,47.2,0.0,9.3,37.9
M08,2024-08-11,37.9,40.0,11.3,66.6
M08,2024-08-18,66.6,0.0,10.5,56.1
M08,2024-08-25,56.1,0.0,9.4,46.8
M08,2024-09-01,46.8,0.0,11.8,35.0
M08,2024-09-08,35.0,40.0,9.0,66.0
M08,2024-09-15,66.0,0.0,17.0,49.0
M08,2024-09-22,49.0,40.0,23.2,65.8
M08,2024-09-29,65.8,0.0,16.1,49.6
M08,2024-10-06,49.6,30.0,17.2,62.5
M08,2024-10-13,62.5,0.0,12.2,50.3
M08,2024-10-20,50.3,0.0,13.0,37.3
M08,2024-10-27,37.3,40.0,12.6,64.7
M08,2024-11-03,64.7,0.0,6.4,58.2
M08,2024-11-10,58.2,0.0,4.4,53.8
M08,2024-11-17,53.8,0.0,10.0,43.8
M08,2024-11-24,43.8,30.0,13.9,59.9
M08,2024-12-01,59.9,0.0,10.9,49.0
M08,2024-12-08,49.0,0.0,11.8,37.2
M08,2024-12-15,37.2,0.0,3.6,33.6
M08,2024-12-22,33.6,30.0,7.6,56.0
M08,2024-12-29,56.0,0.0,3.5,52.5
M08,2025-01-05,52.5,0.0,17.6,34.9
M09,2022-01-02,789.4,0.0,131.6,657.8
M09,2022-01-09,657.8,0.0,103.8,554.0
M09,2022-01-16,554.0,0.0,125.4,428.6
M09,2022-01-23,428.6,0.0,103.0,325.6
M09,2022-01-30,325.6,170.0,104.7,390.9
M09,2022-02-06,390.9,0.0,55.9,335.0
M09,2022-02-13,335.0,0.0,38.7,296.3
M09,2022-02-20,296.3,0.0,28.6,267.7
M09,2022-02-27,267.7,0.0,33.0,234.7
M09,2022-03-06,234.7,0.0,38.3,196.4
M09,2022-03-13,196.4,180.0,28.6,347.8
M09,2022-03-20,347.8,0.0,8.4,339.5
M09,2022-03-27,339.5,0.0,35.6,303.8
M09,2022-04-03,303.8,0.0,32.6,271.3
M09,2022-04-10,271.3,0.0,30.8,240.5
M09,2022-04-17,240.5,0.0,36.1,204.4
M09,2022-04-24,204.4,190.0,30.4,364.0
M09,2022-05-01,364.0,0.0,30.4,333.7
M09,2022-05-08,333.7,0.0,20.2,313.4
M09,2022-05-15,313.4,0.0,41.4,272.1
M09,2022-05-22,272.1,0.0,24.6,247.4
M09,2022-05-29,247.4,0.0,31.2,216.2
M09,2022-06-05,216.2,170.0,26.4,359.8
M09,2022-06-12,359.8,0.0,24.6,335.2
M09,2022-06-19,335.2,0.0,31.2,303.9
M09,2022-06-26,303.9,0.0,31.2,272.7
M09,2022-07-03,272.7,0.0,32.1,240.6
M09,2022-07-10,240.6,0.0,27.3,213.3
M09,2022-07-17,213.3,200.0,34.3,379.0
M09,2022-07-24,379.0,0.0,37.8,341.1
M09,2022-07-31,341.1,0.0,27.7,313.4
M09,2022-08-07,313.4,0.0,34.3,279.1
M09,2022-08-14,279.1,0.0,39.6,239.5
M09,2022-08-21,239.5,0.0,30.4,209.1
M09,2022-08-28,209.1,200.0,32.6,376.6
M09,2022-09-04,376.6,0.0,43.6,333.0
M09,2022-09-11,333.0,0.0,64.2,268.8
M09,2022-09-18,268.8,180.0,65.1,383.6
M09,2022-09-25,383.6,0.0,44.0,339.6
M09,2022-10-02,339.6,0.0,71.3,268.4
M09,2022-10-09,268.4,210.0,50.6,427.8
M09,2022-10-16,427.8,0.0,86.2,341.5
M09,2022-10-23,341.5,230.0,125.4,446.1
M09,2022-10-30,446.1,0.0,109.1,337.0
M09,2022-11-06,337.0,190.0,103.8,423.2
M09,2022-11-13,423.2,0.0,86.7,336.5
M09,2022-11-20,336.5,210.0,88.9,457.6
M09,2022-11-27,457.6,0.0,120.1,337.5
M09,2022-12-04,337.5,220.0,101.2,456.3
M09,2022-12-11,456.3,0.0,114.4,341.9
M09,2022-12-18,341.9,170.0,83.2,428.7
M09,2022-12-25,428.7,0.0,96.4,332.4
M09,2023-01-01,332.4,210.0,120.6,421.8
M09,2023-01-08,421.8,0.0,86.2,335.6
M09,2023-01-15,335.6,200.0,99.4,436.1
M09,2023-01-22,436.1,0.0,94.2,342.0
M09,2023-01-29,342.0,180.0,84.0,437.9
M09,2023-02-05,437.9,0.0,98.6,339.4
M09,2023-02-12,339.4,0.0,47.5,291.8
M09,2023-02-19,291.8,0.0,43.6,248.3
M09,2023-02-26,248.3,0.0,19.8,228.5
M09,2023-03-05,228.5,190.0,36.5,382.0
M09,2023-03-12,382.0,0.0,43.6,338.4
M09,2023-03-19,338.4,0.0,36.5,301.9
M09,2023-03-26,301.9,0.0,42.2,259.6
M09,2023-04-02,259.6,0.0,41.4,218.3
M09,2023-04-09,218.3,200.0,46.6,371.6
M09,2023-04-16,371.6,0.0,37.4,334.2
M09,2023-04-23,334.2,0.0,47.1,287.2
M09,2023-04-30,287.2,0.0,49.3,237.9
M09,2023-05-07,237.9,200.0,44.0,393.9
M09,2023-05-14,393.9,0.0,53.2,340.6
M09,2023-05-21,340.6,0.0,41.4,299.3
M09,2023-05-28,299.3,0.0,37.8,261.4
M09,2023-06-04,261.4,0.0,27.3,234.2
M09,2023-06-11,234.2,180.0,40.0,374.1
M09,2023-06-18,374.1,0.0,32.6,341.6
M09,2023-06-25,341.6,0.0,40.5,301.1
M09,2023-07-02,301.1,0.0,37.8,263.2
M09,2023-07-09,263.2,170.0,54.1,379.1
M09,2023-07-16,379.1,0.0,46.2,332.9
M09,2023-07-23,332.9,0.0,57.6,275.3
M09,2023-07-30,275.3,0.0,26.4,248.9
M09,2023-08-06,248.9,0.0,19.4,229.5
M09,2023-08-13,229.5,190.0,54.1,365.4
M09,2023-08-20,365.4,0.0,26.0,339.4
M09,2023-08-27,339.4,0.0,20.2,319.2
M09,2023-09-03,319.2,0.0,55.0,264.2
M09,2023-09-10,264.2,0.0,39.6,224.6
M09,2023-09-17,224.6,190.0,74.8,339.8
M09,2023-09-24,339.8,0.0,73.5,266.3
M09,2023-10-01,266.3,190.0,70.4,385.9
M09,2023-10-08,385.9,0.0,50.6,335.3
M09,2023-10-15,335.3,300.0,158.8,476.5
M09,2023-10-22,476.5,170.0,142.1,504.4
M09,2023-10-29,504.4,0.0,170.3,334.1
M09,2023-11-05,334.1,270.0,160.2,443.9
M09,2023-11-12,443.9,0.0,108.7,335.2
M09,2023-11-19,335.2,190.0,110.0,415.2
M09,2023-11-26,415.2,0.0,76.1,339.1
M09,2023-12-03,339.1,0.0,70.8,268.3
M09,2023-12-10,268.3,280.0,92.0,456.3
M09,2023-12-17,456.3,0.0,121.4,334.9
M09,2023-12-24,334.9,250.0,145.2,439.7
M09,2023-12-31,439.7,0.0,101.6,338.0
M09,2024-01-07,338.0,240.0,104.7,473.3
M09,2024-01-14,473.3,0.0,131.6,341.8
M09,2024-01-21,341.8,240.0,113.5,468.2
M09,2024-01-28,468.2,0.0,132.9,335.4
M09,2024-02-04,335.4,190.0,112.6,412.7
M09,2024-02-11,412.7,0.0,70.8,341.9
M09,2024-02-18,341.9,0.0,35.6,306.2
M09,2024-02-25,306.2,0.0,40.0,266.2
M09,2024-03-03,266.2,0.0,40.9,225.3
M09,2024-03-10,225.3,210.0,45.3,390.0
M09,2024-03-17,390.0,0.0,51.0,338.9
M09,2024-03-24,338.9,0.0,47.5,291.4
M09,2024-03-31,291.4,0.0,42.2,249.2
M09,2024-04-07,249.2,190.0,65.1,374.0
M09,2024-04-14,374.0,0.0,39.6,334.4
M09,2024-04-21,334.4,0.0,50.2,284.3
M09,2024-04-28,284.3,0.0,48.8,235.4
M09,2024-05-05,235.4,200.0,55.0,380.4
M09,2024-05-12,380.4,0.0,41.4,339.1
M09,2024-05-19,339.1,0.0,46.6,292.4
M09,2024-05-26,292.4,0.0,59.4,233.0
M09,2024-06-02,233.0,220.0,48.8,404.2
M09,2024-06-09,404.2,0.0,62.9,341.3
M09,2024-06-16,341.3,0.0,44.9,296.4
M09,2024-06-23,296.4,0.0,27.3,269.1
M09,2024-06-30,269.1,0.0,48.0,221.2
M09,2024-07-07,221.2,240.0,48.8,412.3
M09,2024-07-14,412.3,0.0,80.1,332.2
M09,2024-07-21,332.2,0.0,37.0,295.3
M09,2024-07-28,295.3,0.0,70.4,224.9
M09,2024-08-04,224.9,230.0,58.5,396.4
M09,2024-08-11,396.4,0.0,59.0,337.4
M09,2024-08-18,337.4,0.0,45.8,291.6
M09,2024-08-25,291.6,0.0,55.9,235.8
M09,2024-09-01,235.8,210.0,56.3,389.4
M09,2024-09-08,389.4,0.0,48.0,341.5
M09,2024-09-15,341.5,0.0,77.4,264.0
M09,2024-09-22,264.0,220.0,66.9,417.2
M09,2024-09-29,417.2,0.0,84.0,333.1
M09,2024-10-06,333.1,230.0,104.7,458.4
M09,2024-10-13,458.4,170.0,119.2,509.2
M09,2024-10-20,509.2,180.0,174.2,514.9
M09,2024-10-27,514.9,0.0,176.0,338.9
M09,2024-11-03,338.9,260.0,136.4,462.5
M09,2024-11-10,462.5,0.0,125.0,337.6
M09,2024-11-17,337.6,270.0,158.4,449.2
M09,2024-11-24,449.2,0.0,116.6,332.6
M09,2024-12-01,332.6,230.0,121.9,440.7
M09,2024-12-08,440.7,0.0,104.3,336.4
M09,2024-12-15,336.4,0.0,33.9,302.5
M09,2024-12-22,302.5,0.0,67.8,234.8
M09,2024-12-29,234.8,230.0,0.4,464.3
M09,2025-01-05,464.3,0.0,129.4,335.0
M10,2022-01-09,387.0,0.0,18.9,368.1
M10,2022-01-16,368.1,0.0,31.7,336.4
M10,2022-01-23,336.4,0.0,40.0,296.4
M10,2022-01-30,296.4,0.0,30.4,266.0
M10,2022-02-06,266.0,0.0,30.8,235.2
M10,2022-02-13,235.2,220.0,60.7,394.5
M10,2022-02-20,394.5,0.0,62.5,332.0
M10,2022-02-27,332.0,0.0,37.0,295.0
M10,2022-03-06,295.0,0.0,60.7,234.3
M10,2022-03-13,234.3,200.0,58.1,376.2
M10,2022-03-20,376.2,0.0,49.7,326.5
M10,2022-03-27,326.5,0.0,64.2,262.3
M10,2022-04-03,262.3,200.0,67.3,395.0
M10,2022-04-10,395.0,0.0,68.2,326.8
M10,2022-04-17,326.8,0.0,54.1,272.6
M10,2022-04-24,272.6,0.0,50.6,222.0
M10,2022-05-01,222.0,190.0,37.0,375.1
M10,2022-05-08,375.1,0.0,44.4,330.6
M10,2022-05-15,330.6,0.0,80.1,250.6
M10,2022-05-22,250.6,190.0,46.2,394.4
M10,2022-05-29,394.4,0.0,64.7,329.7
M10,2022-06-05,329.7,0.0,62.5,267.2
M10,2022-06-12,267.2,170.0,49.7,387.5
M10,2022-06-19,387.5,0.0,57.2,330.3
M10,2022-06-26,330.3,0.0,53.2,277.0
M10,2022-07-03,277.0,0.0,40.0,237.0
M10,2022-07-10,237.0,190.0,62.5,364.5
M10,2022-07-17,364.5,0.0,34.3,330.2
M10,2022-07-24,330.2,0.0,47.5,282.7
M10,2022-07-31,282.7,0.0,43.1,239.6
M10,2022-08-07,239.6,200.0,55.4,384.1
M10,2022-08-14,384.1,0.0,58.5,325.6
M10,2022-08-21,325.6,0.0,40.5,285.1
M10,2022-08-28,285.1,0.0,41.4,243.8
M10,2022-09-04,243.8,210.0,40.9,412.8
M10,2022-09-11,412.8,0.0,88.9,324.0
M10,2022-09-18,324.0,210.0,96.4,437.6
M10,2022-09-25,437.6,0.0,108.2,329.4
M10,2022-10-02,329.4,230.0,110.9,448.5
M10,2022-10-09,448.5,0.0,116.6,331.9
M10,2022-10-16,331.9,0.0,55.4,276.4
M10,2022-10-23,276.4,180.0,67.8,388.7
M10,2022-10-30,388.7,0.0,59.0,329.7
M10,2022-11-06,329.7,0.0,56.8,273.0
M10,2022-11-13,273.0,180.0,62.9,390.0
M10,2022-11-20,390.0,0.0,65.1,324.9
M10,2022-11-27,324.9,0.0,74.4,250.6
M10,2022-12-04,250.6,170.0,48.4,372.2
M10,2022-12-11,372.2,0.0,42.7,329.5
M10,2022-12-18,329.5,0.0,61.6,267.9
M10,2022-12-25,267.9,0.0,45.8,222.1
M10,2023-01-01,222.1,190.0,85.4,326.8
M10,2023-01-08,326.8,0.0,59.8,266.9
M10,2023-01-15,266.9,0.0,35.6,231.3
M10,2023-01-22,231.3,190.0,49.7,371.6
M10,2023-01-29,371.6,0.0,46.6,324.9
M10,2023-02-05,324.9,0.0,68.6,256.3
M10,2023-02-12,256.3,220.0,61.6,414.7
M10,2023-02-19,414.7,0.0,84.9,329.8
M10,2023-02-26,329.8,0.0,58.5,271.2
M10,2023-03-05,271.2,170.0,48.8,392.4
M10,2023-03-12,392.4,0.0,67.3,325.1
M10,2023-03-19,325.1,0.0,67.8,257.3
M10,2023-03-26,257.3,220.0,66.4,410.9
M10,2023-04-02,410.9,0.0,83.2,327.7
M10,2023-04-09,327.7,0.0,73.5,254.2
M10,2023-04-16,254.2,180.0,46.6,387.6
M10,2023-04-23,387.6,0.0,56.3,331.3
M10,2023-04-30,331.3,0.0,57.2,274.1
M10,2023-05-07,274.1,0.0,48.0,226.1
M10,2023-05-14,226.1,210.0,55.9,380.2
M10,2023-05-21,380.2,0.0,50.2,330.1
M10,2023-05-28,330.1,0.0,44.9,285.2
M10,2023-06-04,285.2,170.0,57.2,398.0
M10,2023-06-11,398.0,0.0,70.4,327.6
M10,2023-06-18,327.6,0.0,74.4,253.2
M10,2023-06-25,253.2,210.0,54.1,409.1
M10,2023-07-02,409.1,0.0,80.5,328.6
M10,2023-07-09,328.6,0.0,40.5,288.1
M10,2023-07-16,288.1,0.0,45.3,242.8
M10,2023-07-23,242.8,200.0,51.5,391.3
M10,2023-07-30,391.3,0.0,59.0,332.4
M10,2023-08-06,332.4,0.0,67.3,265.0
M10,2023-08-13,265.0,0.0,36.1,229.0
M10,2023-08-20,229.0,190.0,49.3,369.7
M10,2023-08-27,369.7,0.0,41.4,328.3
M10,2023-09-03,328.3,0.0,66.4,261.9
M10,2023-09-10,261.9,240.0,59.0,442.9
M10,2023-09-17,442.9,0.0,114.8,328.1
M10,2023-09-24,328.1,240.0,65.6,502.5
M10,2023-10-01,502.5,0.0,176.9,325.6
M10,2023-10-08,325.6,170.0,94.6,401.0
M10,2023-10-15,401.0,0.0,71.3,329.8
M10,2023-10-22,329.8,0.0,86.2,243.5
M10,2023-10-29,243.5,200.0,51.0,392.5
M10,2023-11-05,392.5,0.0,61.2,331.3
M10,2023-11-12,331.3,0.0,67.3,264.0
M10,2023-11-19,264.0,180.0,66.9,377.1
M10,2023-11-26,377.1,0.0,50.2,327.0
M10,2023-12-03,327.0,0.0,70.4,256.6
M10,2023-12-10,256.6,170.0,54.1,372.4
M10,2023-12-17,372.4,0.0,49.7,322.7
M10,2023-12-24,322.7,0.0,69.1,253.6
M10,2023-12-31,253.6,180.0,42.2,391.4
M10,2024-01-07,391.4,0.0,66.4,325.0
M10,2024-01-14,325.0,0.0,39.6,285.4
M10,2024-01-21,285.4,0.0,40.0,245.3
M10,2024-01-28,245.3,190.0,56.3,379.0
M10,2024-02-04,379.0,0.0,55.4,323.6
M10,2024-02-11,323.6,170.0,69.5,424.0
M10,2024-02-18,424.0,0.0,93.3,330.8
M10,2024-02-25,330.8,190.0,96.4,424.4
M10,2024-03-03,424.4,0.0,101.2,323.2
M10,2024-03-10,323.2,0.0,72.2,251.0
M10,2024-03-17,251.0,220.0,74.8,396.2
M10,2024-03-24,396.2,0.0,64.7,331.6
M10,2024-03-31,331.6,0.0,64.7,266.9
M10,2024-04-07,266.9,190.0,85.4,371.5
M10,2024-04-14,371.5,0.0,43.1,328.4
M10,2024-04-21,328.4,0.0,83.6,244.8
M10,2024-04-28,244.8,180.0,94.6,330.2
M10,2024-05-05,330.2,180.0,86.2,424.0
M10,2024-05-12,424.0,0.0,96.4,327.6
M10,2024-05-19,327.6,0.0,54.1,273.5
M10,2024-05-26,273.5,230.0,84.9,418.6
M10,2024-06-02,418.6,0.0,88.4,330.1
M10,2024-06-09,330.1,0.0,61.6,268.5
M10,2024-06-16,268.5,230.0,72.6,425.9
M10,2024-06-23,425.9,0.0,101.2,324.7
M10,2024-06-30,324.7,0.0,74.4,250.4
M10,2024-07-07,250.4,170.0,32.6,387.8
M10,2024-07-14,387.8,0.0,62.9,324.9
M10,2024-07-21,324.9,0.0,48.4,276.5
M10,2024-07-28,276.5,200.0,85.4,391.1
M10,2024-08-04,391.1,0.0,64.2,326.9
M10,2024-08-11,326.9,0.0,64.2,262.6
M10,2024-08-18,262.6,230.0,82.7,409.9
M10,2024-08-25,409.9,0.0,80.1,329.8
M10,2024-09-01,329.8,0.0,64.7,265.2
M10,2024-09-08,265.2,240.0,87.6,417.6
M10,2024-09-15,417.6,0.0,95.0,322.6
M10,2024-09-22,322.6,220.0,120.6,422.0
M10,2024-09-29,422.0,0.0,94.2,327.8
M10,2024-10-06,327.8,250.0,109.6,468.3
M10,2024-10-13,468.3,0.0,142.6,325.7
M10,2024-10-20,325.7,0.0,93.7,232.0
M10,2024-10-27,232.0,190.0,47.5,374.5
M10,2024-11-03,374.5,0.0,46.6,327.8
M10,2024-11-10,327.8,0.0,73.9,253.9
M10,2024-11-17,253.9,170.0,51.0,372.9
M10,2024-11-24,372.9,0.0,48.4,324.5
M10,2024-12-01,324.5,0.0,51.9,272.6
M10,2024-12-08,272.6,0.0,70.0,202.6
M10,2024-12-15,202.6,210.0,32.6,380.0
M10,2024-12-22,380.0,0.0,50.6,329.4
M10,2024-12-29,329.4,0.0,13.6,315.8
M10,2025-01-05,315.8,0.0,125.8,190.0
M11,2022-01-30,460.2,0.0,0.4,459.8
M11,2022-02-06,459.8,0.0,42.7,417.1
M11,2022-02-13,417.1,0.0,24.2,392.9
M11,2022-02-20,392.9,0.0,22.4,370.4
M11,2022-02-27,370.4,0.0,33.9,336.6
M11,2022-03-06,336.6,0.0,63.8,272.8
M11,2022-03-13,272.8,230.0,62.9,439.8
M11,2022-03-20,439.8,0.0,53.7,386.2
M11,2022-03-27,386.2,0.0,55.9,330.3
M11,2022-04-03,330.3,0.0,44.9,285.4
M11,2022-04-10,285.4,0.0,43.6,241.8
M11,2022-04-17,241.8,240.0,43.6,438.3
M11,2022-04-24,438.3,0.0,54.6,383.7
M11,2022-05-01,383.7,0.0,49.3,334.4
M11,2022-05-08,334.4,0.0,43.6,290.9
M11,2022-05-15,290.9,310.0,99.0,501.9
M11,2022-05-22,501.9,0.0,113.5,388.4
M11,2022-05-29,388.4,250.0,111.3,527.0
M11,2022-06-05,527.0,0.0,137.3,389.8
M11,2022-06-12,389.8,0.0,125.8,263.9
M11,2022-06-19,263.9,240.0,115.3,388.6
M11,2022-06-26,388.6,200.0,100.3,488.3
M11,2022-07-03,488.3,0.0,101.6,386.7
M11,2022-07-10,386.7,240.0,114.8,511.8
M11,2022-07-17,511.8,0.0,123.6,388.2
M11,2022-07-24,388.2,250.0,131.6,506.6
M11,2022-07-31,506.6,0.0,119.2,387.4
M11,2022-08-07,387.4,0.0,106.9,280.5
M11,2022-08-14,280.5,230.0,121.9,388.6
M11,2022-08-21,388.6,250.0,97.7,540.9
M11,2022-08-28,540.9,0.0,150.5,390.4
M11,2022-09-04,390.4,240.0,118.4,512.1
M11,2022-09-11,512.1,0.0,121.0,391.1
M11,2022-09-18,391.1,0.0,46.6,344.4
M11,2022-09-25,344.4,0.0,39.2,305.3
M11,2022-10-02,305.3,260.0,73.0,492.2
M11,2022-10-09,492.2,0.0,99.4,392.8
M11,2022-10-16,392.8,0.0,31.7,361.1
M11,2022-10-23,361.1,0.0,48.4,312.7
M11,2022-10-30,312.7,0.0,33.4,279.3
M11,2022-11-06,279.3,0.0,32.6,246.7
M11,2022-11-13,246.7,220.0,46.2,420.5
M11,2022-11-20,420.5,0.0,33.0,387.5
M11,2022-11-27,387.5,0.0,34.8,352.8
